Source,Target,Weight
fargo,the_departed,42.889003
fargo,reservoir_dogs,33.118066
fargo,sw7,30.041758
hobbit1,hobbit3,71.255522
hobbit1,rogue_one,50.4923
hobbit1,lotr2,42.009746
hobbit3,hobbit1,71.255522
hobbit3,rogue_one,42.876131
hobbit3,lotr2,22.97319
lotr1,lotr2,75.562944
lotr1,lotr3,70.303712
lotr1,pirates1,48.546046
lotr2,lotr3,116.373793
lotr2,lotr1,75.562944
lotr2,sw1,62.003968
lotr3,lotr2,116.373793
lotr3,lotr1,70.303712
lotr3,pirates1,57.690089
pirates1,pirates2,106.428267
pirates1,pirates3,98.541585
pirates1,pirates4,98.541585
pirates2,pirates1,106.428267
pirates2,pirates3,85.186132
pirates2,pirates4,85.186132
pirates3,pirates1,98.541585
pirates3,pirates2,85.186132
pirates4,pirates1,98.541585
pirates4,pirates2,85.186132
reservoir_dogs,the_departed,62.889126
reservoir_dogs,the_usual_suspects,46.078702
reservoir_dogs,fargo,33.118066
rogue_one,sw4,69.280865
rogue_one,sw7,64.674686
rogue_one,sw5,64.271483
se7en,the_usual_suspects,66.827052
se7en,the_departed,66.401062
se7en,sw4,43.412199
sw1,sw2,102.134613
sw1,sw6,85.940186
sw1,sw5,85.25876
sw2,sw1,102.134613
sw2,sw6,86.790488
sw2,sw4,64.838229
sw3,sw6,49.101444
sw3,sw5,42.927667
sw3,sw4,36.703982
sw4,sw5,114.968958
sw4,sw1,81.579377
sw4,sw6,77.369439
sw5,sw4,114.968958
sw5,sw6,90.269002
sw5,sw1,85.25876
sw6,sw5,90.269002
sw6,sw2,86.790488
sw6,sw1,85.940186
sw7,sw4,71.942446
sw7,rogue_one,64.674686
sw7,sw6,58.169973
the_departed,se7en,66.401062
the_departed,reservoir_dogs,62.889126
the_departed,the_usual_suspects,45.743562
the_usual_suspects,se7en,66.827052
the_usual_suspects,reservoir_dogs,46.078702
the_usual_suspects,the_departed,45.743562
