Source,Target,Weight
fargo,reservoir_dogs,2.414368
fargo,the_departed,2.264359
fargo,the_usual_suspects,1.867128
hobbit1,hobbit3,3.379006
hobbit1,lotr2,3.304212
hobbit1,lotr1,2.31068
hobbit3,hobbit1,3.379006
hobbit3,lotr2,2.687984
hobbit3,lotr3,1.992576
lotr1,lotr2,4.290225
lotr1,lotr3,2.973474
lotr1,hobbit1,2.31068
lotr2,lotr1,4.290225
lotr2,lotr3,4.145284
lotr2,hobbit1,3.304212
lotr3,lotr2,4.145284
lotr3,lotr1,2.973474
lotr3,hobbit1,2.142167
pirates1,pirates2,3.298294
pirates1,pirates3,3.1254
pirates1,pirates4,3.1254
pirates2,pirates1,3.298294
pirates2,pirates3,3.094213
pirates2,pirates4,3.094213
pirates3,pirates1,3.1254
pirates3,pirates2,3.094213
pirates4,pirates1,3.1254
pirates4,pirates2,3.094213
reservoir_dogs,the_departed,4.32468
reservoir_dogs,the_usual_suspects,3.806493
reservoir_dogs,se7en,2.699135
rogue_one,sw4,3.606281
rogue_one,sw5,2.911479
rogue_one,sw6,2.613416
se7en,the_departed,5.963136
se7en,the_usual_suspects,4.402804
se7en,sw4,2.831498
sw1,sw2,4.27429
sw1,sw4,2.596081
sw1,rogue_one,2.416118
sw2,sw1,4.27429
sw2,sw4,2.724417
sw2,sw3,2.709594
sw3,sw2,2.709594
sw3,sw1,2.22512
sw3,rogue_one,1.678878
sw4,sw5,3.874798
sw4,rogue_one,3.606281
sw4,sw6,3.222532
sw5,sw4,3.874798
sw5,sw6,3.382469
sw5,rogue_one,2.911479
sw6,sw5,3.382469
sw6,sw4,3.222532
sw6,rogue_one,2.613416
sw7,sw4,2.869037
sw7,rogue_one,2.603238
sw7,sw5,2.576802
the_departed,se7en,5.963136
the_departed,reservoir_dogs,4.32468
the_departed,the_usual_suspects,3.36416
the_usual_suspects,se7en,4.402804
the_usual_suspects,reservoir_dogs,3.806493
the_usual_suspects,the_departed,3.36416
