Source,Target,Weight
fargo,reservoir_dogs,28.765389
fargo,the_departed,27.471018
fargo,the_usual_suspects,23.572675
hobbit1,lotr2,38.877226
hobbit1,hobbit3,38.717671
hobbit1,lotr1,29.453346
hobbit3,hobbit1,38.717671
hobbit3,lotr2,35.065573
hobbit3,lotr3,26.000364
lotr1,lotr2,50.279049
lotr1,lotr3,35.821751
lotr1,hobbit1,29.453346
lotr2,lotr1,50.279049
lotr2,lotr3,47.819434
lotr2,hobbit1,38.877226
lotr3,lotr2,47.819434
lotr3,lotr1,35.821751
lotr3,sw2,27.814864
pirates1,pirates2,28.103308
pirates1,lotr2,27.127472
pirates1,pirates3,26.513243
pirates2,pirates3,33.331111
pirates2,pirates4,33.331111
pirates2,pirates1,28.103308
pirates3,pirates2,33.331111
pirates3,lotr2,26.918625
pirates4,pirates2,33.331111
pirates4,lotr2,26.918625
reservoir_dogs,the_departed,47.460845
reservoir_dogs,the_usual_suspects,46.182977
reservoir_dogs,se7en,28.93686
rogue_one,sw4,42.775259
rogue_one,sw5,32.882838
rogue_one,sw6,31.876574
se7en,the_departed,54.487005
se7en,the_usual_suspects,45.506257
se7en,sw4,31.9642
sw1,sw2,44.332136
sw1,sw4,35.751314
sw1,sw5,33.656435
sw2,sw1,44.332136
sw2,sw4,35.959581
sw2,sw5,35.468539
sw3,sw2,30.122297
sw3,sw1,25.612786
sw3,rogue_one,21.295172
sw4,sw5,43.763676
sw4,rogue_one,42.775259
sw4,sw6,38.696695
sw5,sw4,43.763676
sw5,sw6,37.402753
sw5,sw2,35.468539
sw6,sw4,38.696695
sw6,sw5,37.402753
sw6,rogue_one,31.876574
sw7,sw4,35.450936
sw7,rogue_one,31.795491
sw7,sw5,30.864198
the_departed,se7en,54.487005
the_departed,reservoir_dogs,47.460845
the_departed,the_usual_suspects,41.397582
the_usual_suspects,reservoir_dogs,46.182977
the_usual_suspects,se7en,45.506257
the_usual_suspects,the_departed,41.397582
