Source,Target,Weight
fargo,the_departed,12.933432
fargo,reservoir_dogs,9.773165
fargo,sw7,8.819198
hobbit1,hobbit3,20.594353
hobbit1,rogue_one,14.768431
hobbit1,lotr2,11.716873
hobbit3,hobbit1,20.594353
hobbit3,rogue_one,12.746648
hobbit3,lotr2,6.232083
lotr1,lotr2,22.906884
lotr1,lotr3,21.006197
lotr1,pirates1,14.57811
lotr2,lotr3,33.995105
lotr2,lotr1,22.906884
lotr2,sw1,17.823723
lotr3,lotr2,33.995105
lotr3,lotr1,21.006197
lotr3,pirates1,17.362317
pirates1,pirates2,31.578615
pirates1,pirates3,28.800184
pirates1,pirates4,28.800184
pirates2,pirates1,31.578615
pirates2,pirates3,25.279337
pirates2,pirates4,25.279337
pirates3,pirates1,28.800184
pirates3,pirates2,25.279337
pirates4,pirates1,28.800184
pirates4,pirates2,25.279337
reservoir_dogs,the_departed,18.757855
reservoir_dogs,the_usual_suspects,12.705189
reservoir_dogs,fargo,9.773165
rogue_one,sw4,20.164136
rogue_one,sw5,18.704874
rogue_one,sw7,18.480872
se7en,the_departed,19.88981
se7en,the_usual_suspects,19.244092
se7en,sw4,12.046886
sw1,sw2,30.645705
sw1,sw6,25.650891
sw1,sw5,25.523226
sw2,sw1,30.645705
sw2,sw6,25.884606
sw2,sw4,19.452225
sw3,sw6,14.67416
sw3,sw5,12.851984
sw3,sw4,11.005822
sw4,sw5,34.318268
sw4,sw1,24.495395
sw4,sw6,23.063263
sw5,sw4,34.318268
sw5,sw6,26.968716
sw5,sw1,25.523226
sw6,sw5,26.968716
sw6,sw2,25.884606
sw6,sw1,25.650891
sw7,sw4,21.26845
sw7,rogue_one,18.480872
sw7,sw6,17.124461
the_departed,se7en,19.88981
the_departed,reservoir_dogs,18.757855
the_departed,the_usual_suspects,13.071041
the_usual_suspects,se7en,19.244092
the_usual_suspects,the_departed,13.071041
the_usual_suspects,reservoir_dogs,12.705189
