Source,Target,Weight
fargo,the_departed,4.743766
fargo,reservoir_dogs,4.295625
fargo,sw7,3.686704
hobbit1,hobbit3,9.713547
hobbit1,lotr2,7.94502
hobbit1,rogue_one,6.555743
hobbit3,hobbit1,9.713547
hobbit3,lotr2,5.718534
hobbit3,rogue_one,5.610696
lotr1,lotr2,10.597823
lotr1,lotr3,6.408983
lotr1,hobbit1,5.967228
lotr2,lotr1,10.597823
lotr2,lotr3,9.755812
lotr2,hobbit1,7.94502
lotr3,lotr2,9.755812
lotr3,lotr1,6.408983
lotr3,pirates3,5.998045
pirates1,pirates2,5.841804
pirates1,pirates3,5.79475
pirates1,pirates4,5.79475
pirates2,pirates3,7.29943
pirates2,pirates4,7.29943
pirates2,sw2,6.526734
pirates3,pirates2,7.29943
pirates3,sw2,6.049826
pirates4,pirates2,7.29943
pirates4,sw2,6.049826
reservoir_dogs,the_departed,9.918372
reservoir_dogs,the_usual_suspects,9.000333
reservoir_dogs,fargo,4.295625
rogue_one,sw4,11.132634
rogue_one,sw7,9.414334
rogue_one,sw5,9.108547
se7en,the_departed,11.431315
se7en,the_usual_suspects,9.989411
se7en,sw4,6.967621
sw1,sw2,12.981955
sw1,sw5,8.991997
sw1,sw4,8.910035
sw2,sw1,12.981955
sw2,sw4,9.565625
sw2,sw5,9.258831
sw3,sw2,4.97312
sw3,sw1,4.519835
sw3,rogue_one,4.021248
sw4,sw5,13.288154
sw4,rogue_one,11.132634
sw4,sw7,10.861773
sw5,sw4,13.288154
sw5,sw2,9.258831
sw5,rogue_one,9.108547
sw6,sw4,8.377876
sw6,sw5,8.201091
sw6,sw1,7.369142
sw7,sw4,10.861773
sw7,rogue_one,9.414334
sw7,sw5,8.064906
the_departed,se7en,11.431315
the_departed,reservoir_dogs,9.918372
the_departed,the_usual_suspects,6.4607
the_usual_suspects,se7en,9.989411
the_usual_suspects,reservoir_dogs,9.000333
the_usual_suspects,the_departed,6.4607
