Source,Target,Weight
fargo,the_departed,18.146844
fargo,reservoir_dogs,14.752744
fargo,sw7,11.37126
hobbit1,hobbit3,27.683194
hobbit1,rogue_one,22.510355
hobbit1,lotr2,19.300548
hobbit3,hobbit1,27.683194
hobbit3,rogue_one,20.042088
hobbit3,lotr2,10.959985
lotr1,lotr2,31.309684
lotr1,lotr3,21.165365
lotr1,sw2,20.471248
lotr2,lotr3,36.845984
lotr2,lotr1,31.309684
lotr2,pirates1,20.514925
lotr3,lotr2,36.845984
lotr3,pirates1,22.403441
lotr3,pirates3,21.672229
pirates1,pirates2,35.071722
pirates1,pirates3,28.806821
pirates1,pirates4,28.806821
pirates2,pirates1,35.071722
pirates2,pirates3,25.655498
pirates2,pirates4,25.655498
pirates3,pirates1,28.806821
pirates3,pirates2,25.655498
pirates4,pirates1,28.806821
pirates4,pirates2,25.655498
reservoir_dogs,the_departed,20.540629
reservoir_dogs,the_usual_suspects,18.392496
reservoir_dogs,fargo,14.752744
rogue_one,sw7,26.074939
rogue_one,sw4,25.316456
rogue_one,sw1,22.933676
se7en,the_departed,29.856985
se7en,the_usual_suspects,27.165055
se7en,lotr1,15.562507
sw1,sw2,45.136538
sw1,sw5,31.438632
sw1,sw6,24.323798
sw2,sw1,45.136538
sw2,sw5,24.384297
sw2,sw6,23.719165
sw3,sw6,16.422519
sw3,sw5,15.560327
sw3,sw4,10.238349
sw4,sw5,40.536706
sw4,sw7,29.789389
sw4,sw6,28.998115
sw5,sw4,40.536706
sw5,sw1,31.438632
sw5,sw6,28.289343
sw6,sw4,28.998115
sw6,sw5,28.289343
sw6,sw1,24.323798
sw7,sw4,29.789389
sw7,rogue_one,26.074939
sw7,sw5,21.316508
the_departed,se7en,29.856985
the_departed,reservoir_dogs,20.540629
the_departed,fargo,18.146844
the_usual_suspects,se7en,27.165055
the_usual_suspects,reservoir_dogs,18.392496
the_usual_suspects,the_departed,17.800246
