Source,Target,Weight
fargo,the_departed,13.295397
fargo,reservoir_dogs,11.156605
fargo,sw7,10.837524
hobbit1,hobbit3,23.311653
hobbit1,rogue_one,16.495662
hobbit1,lotr2,12.675878
hobbit3,hobbit1,23.311653
hobbit3,rogue_one,12.661754
hobbit3,lotr3,6.862335
lotr1,lotr2,21.931748
lotr1,lotr3,20.768863
lotr1,pirates1,18.502072
lotr2,lotr3,39.198777
lotr2,sw1,22.440644
lotr2,lotr1,21.931748
lotr3,lotr2,39.198777
lotr3,lotr1,20.768863
lotr3,pirates1,19.285287
pirates1,pirates2,32.630686
pirates1,pirates3,31.761156
pirates1,pirates4,31.761156
pirates2,pirates1,32.630686
pirates2,pirates3,30.065242
pirates2,pirates4,30.065242
pirates3,pirates1,31.761156
pirates3,pirates2,30.065242
pirates4,pirates1,31.761156
pirates4,pirates2,30.065242
reservoir_dogs,the_usual_suspects,27.738482
reservoir_dogs,the_departed,23.493481
reservoir_dogs,fargo,11.156605
rogue_one,sw7,20.852883
rogue_one,sw4,20.315293
rogue_one,sw5,20.305393
se7en,the_departed,20.060181
se7en,the_usual_suspects,18.031338
se7en,sw4,12.666084
sw1,sw2,37.2731
sw1,sw5,23.474178
sw1,lotr2,22.440644
sw2,sw1,37.2731
sw2,sw6,24.186721
sw2,sw5,21.85649
sw3,pirates1,7.375991
sw3,sw1,7.106664
sw3,sw2,6.629805
sw4,sw5,34.905232
sw4,sw7,22.481004
sw4,rogue_one,20.315293
sw5,sw4,34.905232
sw5,sw6,25.700995
sw5,sw7,24.245363
sw6,sw5,25.700995
sw6,sw2,24.186721
sw6,sw1,21.333788
sw7,sw5,24.245363
sw7,sw4,22.481004
sw7,rogue_one,20.852883
the_departed,reservoir_dogs,23.493481
the_departed,se7en,20.060181
the_departed,the_usual_suspects,15.109392
the_usual_suspects,reservoir_dogs,27.738482
the_usual_suspects,se7en,18.031338
the_usual_suspects,the_departed,15.109392
