Source,Target,Weight
fargo,the_departed,0.310118
fargo,reservoir_dogs,0.232427
fargo,sw7,0.180414
hobbit1,hobbit3,0.386066
hobbit1,lotr2,0.289319
hobbit1,rogue_one,0.26494
hobbit3,hobbit1,0.386066
hobbit3,rogue_one,0.261812
hobbit3,lotr2,0.170291
lotr1,lotr2,0.393956
lotr1,lotr3,0.234315
lotr1,hobbit1,0.218972
lotr2,lotr3,0.407013
lotr2,lotr1,0.393956
lotr2,sw2,0.309634
lotr3,lotr2,0.407013
lotr3,sw2,0.311063
lotr3,pirates1,0.244786
pirates1,lotr3,0.244786
pirates1,lotr2,0.22013
pirates1,hobbit1,0.218115
pirates2,sw2,0.289038
pirates2,sw5,0.283047
pirates2,pirates3,0.256052
pirates3,sw2,0.280076
pirates3,sw4,0.257411
pirates4,sw2,0.280076
pirates4,sw4,0.257411
reservoir_dogs,the_departed,0.408378
reservoir_dogs,the_usual_suspects,0.265819
reservoir_dogs,fargo,0.232427
rogue_one,sw4,0.41729
rogue_one,sw7,0.382296
rogue_one,sw5,0.337781
se7en,the_departed,0.479398
se7en,the_usual_suspects,0.32618
se7en,sw4,0.233844
sw1,sw2,0.679629
sw1,sw5,0.415871
sw1,sw4,0.406154
sw2,sw1,0.679629
sw2,sw4,0.405715
sw2,sw5,0.384396
sw3,sw2,0.154542
sw3,sw1,0.143562
sw3,rogue_one,0.142966
sw4,sw5,0.53066
sw4,sw7,0.488576
sw4,rogue_one,0.41729
sw5,sw4,0.53066
sw5,sw1,0.415871
sw5,sw2,0.384396
sw6,sw4,0.334571
sw6,sw5,0.327649
sw6,sw1,0.317997
sw7,sw4,0.488576
sw7,rogue_one,0.382296
sw7,sw1,0.363378
the_departed,se7en,0.479398
the_departed,reservoir_dogs,0.408378
the_departed,fargo,0.310118
the_usual_suspects,se7en,0.32618
the_usual_suspects,reservoir_dogs,0.265819
the_usual_suspects,sw4,0.189307
