Source,Target,Weight
fargo,the_departed,36.191234
fargo,reservoir_dogs,29.791164
fargo,sw7,23.164771
hobbit1,hobbit3,56.983304
hobbit1,rogue_one,45.607954
hobbit1,lotr2,40.15258
hobbit3,hobbit1,56.983304
hobbit3,rogue_one,40.270619
hobbit3,lotr2,23.188406
lotr1,lotr2,62.254871
lotr1,lotr3,43.544524
lotr1,sw2,41.153957
lotr2,lotr3,77.053475
lotr2,lotr1,62.254871
lotr2,pirates1,41.5835
lotr3,lotr2,77.053475
lotr3,pirates1,45.252964
lotr3,pirates3,44.247788
pirates1,pirates2,71.592211
pirates1,pirates3,60.146758
pirates1,pirates4,60.146758
pirates2,pirates1,71.592211
pirates2,pirates3,53.112386
pirates2,pirates4,53.112386
pirates3,pirates1,60.146758
pirates3,pirates2,53.112386
pirates4,pirates1,60.146758
pirates4,pirates2,53.112386
reservoir_dogs,the_departed,41.172596
reservoir_dogs,the_usual_suspects,38.621968
reservoir_dogs,fargo,29.791164
rogue_one,sw7,53.333333
rogue_one,sw4,51.655561
rogue_one,sw1,46.707146
se7en,the_departed,59.801459
se7en,the_usual_suspects,55.676187
se7en,sw7,32.102729
sw1,sw2,90.424089
sw1,sw5,63.107409
sw1,sw6,49.89771
sw2,sw1,90.424089
sw2,sw5,48.964403
sw2,sw6,48.541333
sw3,sw6,33.288948
sw3,sw5,31.203195
sw3,sw2,21.26845
sw4,sw5,82.843178
sw4,sw7,60.020407
sw4,sw6,59.206631
sw5,sw4,82.843178
sw5,sw1,63.107409
sw5,sw6,58.302239
sw6,sw4,59.206631
sw6,sw5,58.302239
sw6,sw1,49.89771
sw7,sw4,60.020407
sw7,rogue_one,53.333333
sw7,sw5,43.746446
the_departed,se7en,59.801459
the_departed,reservoir_dogs,41.172596
the_departed,the_usual_suspects,36.968577
the_usual_suspects,se7en,55.676187
the_usual_suspects,reservoir_dogs,38.621968
the_usual_suspects,the_departed,36.968577
