Source,Target,Weight
fargo,the_departed,75.597218
fargo,reservoir_dogs,62.37525
fargo,sw7,56.516333
hobbit1,hobbit3,133.74348
hobbit1,lotr2,90.424089
hobbit1,rogue_one,89.12656
hobbit3,hobbit1,133.74348
hobbit3,rogue_one,76.834422
hobbit3,lotr2,53.401687
lotr1,lotr2,122.115032
lotr1,pirates1,91.558323
lotr1,lotr3,91.407678
lotr2,lotr3,183.722212
lotr2,lotr1,122.115032
lotr2,pirates1,93.457944
lotr3,lotr2,183.722212
lotr3,pirates1,102.616727
lotr3,pirates3,96.246391
pirates1,pirates2,159.515074
pirates1,pirates3,149.231458
pirates1,pirates4,149.231458
pirates2,pirates1,159.515074
pirates2,pirates3,121.036069
pirates2,pirates4,121.036069
pirates3,pirates1,149.231458
pirates3,pirates2,121.036069
pirates4,pirates1,149.231458
pirates4,pirates2,121.036069
reservoir_dogs,the_departed,93.676815
reservoir_dogs,the_usual_suspects,89.42944
reservoir_dogs,fargo,62.37525
rogue_one,sw7,116.781502
rogue_one,sw4,115.008626
rogue_one,sw5,108.518719
se7en,the_departed,118.595825
se7en,the_usual_suspects,107.677399
se7en,sw4,72.202166
sw1,sw2,215.238915
sw1,sw5,136.85507
sw1,sw6,108.003024
sw2,sw1,215.238915
sw2,sw5,129.399586
sw2,sw6,116.836079
sw3,sw1,50.929463
sw3,sw2,48.811441
sw3,pirates1,45.541488
sw4,sw5,160.128102
sw4,sw7,133.654103
sw4,rogue_one,115.008626
sw5,sw4,160.128102
sw5,sw1,136.85507
sw5,sw2,129.399586
sw6,sw5,122.070312
sw6,sw2,116.836079
sw6,sw1,108.003024
sw7,sw4,133.654103
sw7,rogue_one,116.781502
sw7,sw5,112.637982
the_departed,se7en,118.595825
the_departed,reservoir_dogs,93.676815
the_departed,the_usual_suspects,82.467425
the_usual_suspects,se7en,107.677399
the_usual_suspects,reservoir_dogs,89.42944
the_usual_suspects,the_departed,82.467425
