Source,Target,Weight
fargo,reservoir_dogs,8.682741
fargo,the_departed,8.157472
fargo,the_usual_suspects,6.79214
hobbit1,hobbit3,12.799345
hobbit1,lotr2,12.217471
hobbit1,lotr1,8.937509
hobbit3,hobbit1,12.799345
hobbit3,lotr2,9.923588
hobbit3,lotr3,7.572488
lotr1,lotr2,15.364287
lotr1,lotr3,11.069171
lotr1,hobbit1,8.937509
lotr2,lotr3,15.968574
lotr2,lotr1,15.364287
lotr2,hobbit1,12.217471
lotr3,lotr2,15.968574
lotr3,lotr1,11.069171
lotr3,hobbit1,8.234926
pirates1,pirates2,12.579091
pirates1,pirates3,11.903061
pirates1,pirates4,11.903061
pirates2,pirates1,12.579091
pirates2,pirates3,11.711933
pirates2,pirates4,11.711933
pirates3,pirates1,11.903061
pirates3,pirates2,11.711933
pirates4,pirates1,11.903061
pirates4,pirates2,11.711933
reservoir_dogs,the_departed,15.404285
reservoir_dogs,the_usual_suspects,14.028787
reservoir_dogs,se7en,10.009108
rogue_one,sw4,13.167597
rogue_one,sw5,10.784113
rogue_one,sw7,9.746684
se7en,the_departed,21.134053
se7en,the_usual_suspects,16.148045
se7en,sw4,10.429813
sw1,sw2,15.786566
sw1,sw4,9.602827
sw1,rogue_one,8.969817
sw2,sw1,15.786566
sw2,sw3,10.230074
sw2,sw4,10.061071
sw3,sw2,10.230074
sw3,sw1,8.373526
sw3,rogue_one,6.304852
sw4,sw5,14.483728
sw4,rogue_one,13.167597
sw4,sw6,11.956288
sw5,sw4,14.483728
sw5,sw6,12.548941
sw5,rogue_one,10.784113
sw6,sw5,12.548941
sw6,sw4,11.956288
sw6,rogue_one,9.662956
sw7,sw4,10.773424
sw7,rogue_one,9.746684
sw7,sw5,9.675016
the_departed,se7en,21.134053
the_departed,reservoir_dogs,15.404285
the_departed,the_usual_suspects,12.535727
the_usual_suspects,se7en,16.148045
the_usual_suspects,reservoir_dogs,14.028787
the_usual_suspects,the_departed,12.535727
