Source,Target,Weight
fargo,the_departed,3.783622
fargo,reservoir_dogs,3.725727
fargo,sw7,2.768212
hobbit1,hobbit3,6.426859
hobbit1,lotr2,5.415681
hobbit1,lotr1,3.66585
hobbit3,hobbit1,6.426859
hobbit3,lotr2,3.576257
hobbit3,rogue_one,3.077984
lotr1,lotr2,7.286134
lotr1,lotr3,4.783179
lotr1,hobbit1,3.66585
lotr2,lotr3,7.786525
lotr2,lotr1,7.286134
lotr2,hobbit1,5.415681
lotr3,lotr2,7.786525
lotr3,lotr1,4.783179
lotr3,pirates3,3.62529
pirates1,pirates3,6.507747
pirates1,pirates4,6.507747
pirates1,pirates2,6.218867
pirates2,pirates1,6.218867
pirates2,pirates3,6.03883
pirates2,pirates4,6.03883
pirates3,pirates1,6.507747
pirates3,pirates2,6.03883
pirates4,pirates1,6.507747
pirates4,pirates2,6.03883
reservoir_dogs,the_departed,8.021112
reservoir_dogs,the_usual_suspects,6.63174
reservoir_dogs,se7en,3.964604
rogue_one,sw4,8.32383
rogue_one,sw7,6.203551
rogue_one,sw5,5.961998
se7en,the_departed,10.240551
se7en,the_usual_suspects,8.242053
se7en,sw4,5.425465
sw1,sw2,9.515925
sw1,sw4,5.303014
sw1,rogue_one,5.202914
sw2,sw1,9.515925
sw2,sw4,4.709961
sw2,rogue_one,4.589725
sw3,sw2,3.667867
sw3,sw1,3.434184
sw3,sw6,2.917068
sw4,rogue_one,8.32383
sw4,sw5,7.855768
sw4,sw7,5.997505
sw5,sw4,7.855768
sw5,sw6,7.068537
sw5,rogue_one,5.961998
sw6,sw5,7.068537
sw6,sw4,5.936127
sw6,rogue_one,4.876907
sw7,rogue_one,6.203551
sw7,sw4,5.997505
sw7,sw5,5.669063
the_departed,se7en,10.240551
the_departed,reservoir_dogs,8.021112
the_departed,the_usual_suspects,5.224988
the_usual_suspects,se7en,8.242053
the_usual_suspects,reservoir_dogs,6.63174
the_usual_suspects,the_departed,5.224988
