Source,Target,Weight
fargo,the_departed,3.635306
fargo,reservoir_dogs,3.60874
fargo,the_usual_suspects,2.890859
hobbit1,hobbit3,4.903187
hobbit1,lotr2,4.675934
hobbit1,lotr1,3.405983
hobbit3,hobbit1,4.903187
hobbit3,lotr2,3.915289
hobbit3,rogue_one,3.144931
lotr1,lotr2,6.832468
lotr1,lotr3,4.451468
lotr1,sw2,3.442222
lotr2,lotr1,6.832468
lotr2,lotr3,5.80043
lotr2,hobbit1,4.675934
lotr3,lotr2,5.80043
lotr3,lotr1,4.451468
lotr3,sw2,3.643359
pirates1,lotr2,3.418196
pirates1,lotr3,3.392372
pirates1,pirates2,3.340103
pirates2,pirates3,4.079967
pirates2,pirates4,4.079967
pirates2,the_departed,3.581944
pirates3,pirates2,4.079967
pirates3,sw2,3.736628
pirates4,pirates2,4.079967
pirates4,sw2,3.736628
reservoir_dogs,the_departed,6.883307
reservoir_dogs,the_usual_suspects,5.879863
reservoir_dogs,fargo,3.60874
rogue_one,sw4,6.506266
rogue_one,sw5,4.287098
rogue_one,sw7,4.286106
se7en,the_departed,8.351637
se7en,the_usual_suspects,6.572332
se7en,sw4,4.254197
sw1,sw2,6.262878
sw1,sw4,5.44784
sw1,sw5,4.759389
sw2,sw1,6.262878
sw2,sw4,4.856467
sw2,sw5,4.511129
sw3,sw2,3.789271
sw3,sw1,3.294708
sw3,rogue_one,2.700192
sw4,rogue_one,6.506266
sw4,sw5,5.905907
sw4,sw1,5.44784
sw5,sw4,5.905907
sw5,sw6,4.969043
sw5,sw1,4.759389
sw6,sw5,4.969043
sw6,sw4,4.875124
sw6,rogue_one,3.985
sw7,sw4,4.674776
sw7,rogue_one,4.286106
sw7,sw2,3.904237
the_departed,se7en,8.351637
the_departed,reservoir_dogs,6.883307
the_departed,the_usual_suspects,4.846206
the_usual_suspects,se7en,6.572332
the_usual_suspects,reservoir_dogs,5.879863
the_usual_suspects,the_departed,4.846206
