Source,Target,Weight
fargo,the_departed,29.914146
fargo,reservoir_dogs,29.850746
fargo,sw7,24.186137
hobbit1,hobbit3,59.077214
hobbit1,lotr2,50.190725
hobbit1,lotr1,38.207313
hobbit3,hobbit1,59.077214
hobbit3,lotr2,37.506564
hobbit3,rogue_one,34.940601
lotr1,lotr2,64.549445
lotr1,lotr3,44.146212
lotr1,hobbit1,38.207313
lotr2,lotr1,64.549445
lotr2,lotr3,63.560669
lotr2,hobbit1,50.190725
lotr3,lotr2,63.560669
lotr3,lotr1,44.146212
lotr3,pirates3,38.80933
pirates1,pirates2,40.338846
pirates1,pirates3,38.902937
pirates1,pirates4,38.902937
pirates2,pirates3,48.204387
pirates2,pirates4,48.204387
pirates2,pirates1,40.338846
pirates3,pirates2,48.204387
pirates3,pirates1,38.902937
pirates4,pirates2,48.204387
pirates4,pirates1,38.902937
reservoir_dogs,the_departed,60.69066
reservoir_dogs,the_usual_suspects,57.316444
reservoir_dogs,se7en,30.997179
rogue_one,sw4,63.119359
rogue_one,sw7,51.912994
rogue_one,sw5,46.777061
se7en,the_departed,72.579475
se7en,the_usual_suspects,62.425869
se7en,sw4,43.34258
sw1,sw2,78.369906
sw1,sw4,51.773233
sw1,sw5,50.800102
sw2,sw1,78.369906
sw2,sw4,47.771461
sw2,sw5,46.012976
sw3,sw2,33.515434
sw3,sw1,30.430284
sw3,rogue_one,26.263953
sw4,sw5,71.67945
sw4,rogue_one,63.119359
sw4,sw7,57.336162
sw5,sw4,71.67945
sw5,sw6,56.856948
sw5,sw1,50.800102
sw6,sw5,56.856948
sw6,sw4,52.273915
sw6,sw1,42.396235
sw7,sw4,57.336162
sw7,rogue_one,51.912994
sw7,sw5,48.007681
the_departed,se7en,72.579475
the_departed,reservoir_dogs,60.69066
the_departed,the_usual_suspects,44.521615
the_usual_suspects,se7en,62.425869
the_usual_suspects,reservoir_dogs,57.316444
the_usual_suspects,the_departed,44.521615
