Source,Target,Weight
fargo,the_departed,1.512999
fargo,reservoir_dogs,1.3625
fargo,sw7,1.158424
hobbit1,hobbit3,3.002958
hobbit1,lotr2,2.486616
hobbit1,rogue_one,2.047251
hobbit3,hobbit1,3.002958
hobbit3,lotr2,1.767568
hobbit3,rogue_one,1.761112
lotr1,lotr2,3.442045
lotr1,lotr3,1.984773
lotr1,hobbit1,1.797365
lotr2,lotr1,3.442045
lotr2,lotr3,2.938022
lotr2,hobbit1,2.486616
lotr3,lotr2,2.938022
lotr3,lotr1,1.984773
lotr3,pirates3,1.86069
pirates1,hobbit1,1.787505
pirates1,pirates2,1.76735
pirates1,pirates3,1.758214
pirates2,pirates3,2.227673
pirates2,pirates4,2.227673
pirates2,sw2,2.065382
pirates3,pirates2,2.227673
pirates3,sw4,1.915265
pirates4,pirates2,2.227673
pirates4,sw4,1.915265
reservoir_dogs,the_departed,3.24551
reservoir_dogs,the_usual_suspects,2.812212
reservoir_dogs,fargo,1.3625
rogue_one,sw4,3.575067
rogue_one,sw7,2.964685
rogue_one,sw5,2.861738
se7en,the_departed,3.733963
se7en,the_usual_suspects,3.173384
se7en,sw4,2.178502
sw1,sw2,4.09435
sw1,sw5,2.830352
sw1,sw4,2.82375
sw2,sw1,4.09435
sw2,sw4,3.061709
sw2,sw5,2.918915
sw3,sw2,1.552826
sw3,sw1,1.396909
sw3,rogue_one,1.257656
sw4,sw5,4.18629
sw4,rogue_one,3.575067
sw4,sw7,3.446683
sw5,sw4,4.18629
sw5,sw2,2.918915
sw5,rogue_one,2.861738
sw6,sw4,2.649694
sw6,sw5,2.556669
sw6,sw1,2.30148
sw7,sw4,3.446683
sw7,rogue_one,2.964685
sw7,sw2,2.524194
the_departed,se7en,3.733963
the_departed,reservoir_dogs,3.24551
the_departed,the_usual_suspects,1.996434
the_usual_suspects,se7en,3.173384
the_usual_suspects,reservoir_dogs,2.812212
the_usual_suspects,the_departed,1.996434
