Source,Target,Weight
fargo,reservoir_dogs,1.304111
fargo,the_departed,1.300338
fargo,sw7,1.005743
hobbit1,hobbit3,2.296586
hobbit1,lotr2,2.039397
hobbit1,sw5,1.462371
hobbit3,hobbit1,2.296586
hobbit3,lotr2,1.483272
hobbit3,rogue_one,1.433184
lotr1,lotr2,2.938325
lotr1,lotr3,1.74739
lotr1,hobbit1,1.361242
lotr2,lotr1,2.938325
lotr2,lotr3,2.276763
lotr2,hobbit1,2.039397
lotr3,lotr2,2.276763
lotr3,lotr1,1.74739
lotr3,pirates3,1.53222
pirates1,pirates2,1.469875
pirates1,pirates3,1.434735
pirates1,pirates4,1.434735
pirates2,pirates3,1.817911
pirates2,pirates4,1.817911
pirates2,sw2,1.707811
pirates3,pirates2,1.817911
pirates3,sw2,1.59763
pirates4,pirates2,1.817911
pirates4,sw2,1.59763
reservoir_dogs,the_departed,2.794201
reservoir_dogs,the_usual_suspects,2.299781
reservoir_dogs,fargo,1.304111
rogue_one,sw4,2.754457
rogue_one,sw7,2.091936
rogue_one,sw5,1.865056
se7en,the_departed,3.393316
se7en,the_usual_suspects,2.620573
se7en,sw4,1.790257
sw1,sw2,3.239664
sw1,sw4,2.189789
sw1,sw5,2.059096
sw2,sw1,3.239664
sw2,sw4,2.011065
sw2,sw5,1.843223
sw3,sw2,1.384411
sw3,sw1,1.211604
sw3,rogue_one,1.082968
sw4,sw5,2.913473
sw4,rogue_one,2.754457
sw4,sw7,2.351381
sw5,sw4,2.913473
sw5,sw6,2.312695
sw5,sw1,2.059096
sw6,sw5,2.312695
sw6,sw4,2.177767
sw6,sw1,1.678548
sw7,sw4,2.351381
sw7,rogue_one,2.091936
sw7,sw5,1.903562
the_departed,se7en,3.393316
the_departed,reservoir_dogs,2.794201
the_departed,the_usual_suspects,1.741262
the_usual_suspects,se7en,2.620573
the_usual_suspects,reservoir_dogs,2.299781
the_usual_suspects,the_departed,1.741262
