Source,Target,Weight
fargo,the_departed,8.769699
fargo,reservoir_dogs,7.502551
fargo,sw7,5.195642
hobbit1,hobbit3,11.141565
hobbit1,lotr2,8.400467
hobbit1,rogue_one,6.259663
hobbit3,hobbit1,11.141565
hobbit3,rogue_one,5.426113
hobbit3,lotr2,4.403463
lotr1,lotr2,11.690437
lotr1,lotr3,7.792532
lotr1,hobbit1,6.083613
lotr2,lotr3,13.386522
lotr2,lotr1,11.690437
lotr2,hobbit1,8.400467
lotr3,lotr2,13.386522
lotr3,lotr1,7.792532
lotr3,sw2,7.012377
pirates1,pirates2,12.717469
pirates1,pirates3,11.077019
pirates1,pirates4,11.077019
pirates2,pirates1,12.717469
pirates2,pirates3,10.166734
pirates2,pirates4,10.166734
pirates3,pirates1,11.077019
pirates3,pirates2,10.166734
pirates4,pirates1,11.077019
pirates4,pirates2,10.166734
reservoir_dogs,the_departed,11.074442
reservoir_dogs,the_usual_suspects,8.995313
reservoir_dogs,fargo,7.502551
rogue_one,sw7,12.056618
rogue_one,sw4,12.010569
rogue_one,sw5,10.124839
se7en,the_departed,13.952061
se7en,the_usual_suspects,11.168193
se7en,sw4,7.292404
sw1,sw2,18.641414
sw1,sw5,12.69535
sw1,sw4,10.913695
sw2,sw1,18.641414
sw2,sw5,10.62767
sw2,sw6,9.053051
sw3,sw5,7.016953
sw3,sw6,6.934668
sw3,sw4,4.990692
sw4,sw5,17.741821
sw4,sw7,13.121465
sw4,rogue_one,12.010569
sw5,sw4,17.741821
sw5,sw1,12.69535
sw5,sw6,11.031561
sw6,sw4,11.49346
sw6,sw5,11.031561
sw6,sw1,10.150017
sw7,sw4,13.121465
sw7,rogue_one,12.056618
sw7,sw5,10.078105
the_departed,se7en,13.952061
the_departed,reservoir_dogs,11.074442
the_departed,fargo,8.769699
the_usual_suspects,se7en,11.168193
the_usual_suspects,reservoir_dogs,8.995313
the_usual_suspects,the_departed,6.429256
