Source,Target,Weight
fargo,reservoir_dogs,0.211692
fargo,the_departed,0.198049
fargo,the_usual_suspects,0.160935
hobbit1,lotr2,0.278077
hobbit1,hobbit3,0.27504
hobbit1,lotr1,0.182991
hobbit3,hobbit1,0.27504
hobbit3,lotr2,0.226624
hobbit3,lotr3,0.161414
lotr1,lotr2,0.378247
lotr1,lotr3,0.247765
lotr1,hobbit1,0.182991
lotr2,lotr1,0.378247
lotr2,lotr3,0.330165
lotr2,hobbit1,0.278077
lotr3,lotr2,0.330165
lotr3,lotr1,0.247765
lotr3,hobbit1,0.170949
pirates1,pirates2,0.266096
pirates1,pirates3,0.252582
pirates1,pirates4,0.252582
pirates2,pirates1,0.266096
pirates2,pirates3,0.251939
pirates2,pirates4,0.251939
pirates3,pirates1,0.252582
pirates3,pirates2,0.251939
pirates4,pirates1,0.252582
pirates4,pirates2,0.251939
reservoir_dogs,the_departed,0.385277
reservoir_dogs,the_usual_suspects,0.32201
reservoir_dogs,se7en,0.226323
rogue_one,sw4,0.30917
rogue_one,sw5,0.244469
rogue_one,sw6,0.22005
se7en,the_departed,0.535006
se7en,the_usual_suspects,0.374937
se7en,sw4,0.239636
sw1,sw2,0.360296
sw1,sw4,0.218339
sw1,rogue_one,0.202176
sw2,sw1,0.360296
sw2,sw4,0.229696
sw2,sw3,0.221392
sw3,sw2,0.221392
sw3,sw1,0.18262
sw3,rogue_one,0.138194
sw4,sw5,0.321214
sw4,rogue_one,0.30917
sw4,sw6,0.270072
sw5,sw4,0.321214
sw5,sw6,0.283384
sw5,rogue_one,0.244469
sw6,sw5,0.283384
sw6,sw4,0.270072
sw6,rogue_one,0.22005
sw7,sw4,0.236315
sw7,rogue_one,0.215259
sw7,sw5,0.212207
the_departed,se7en,0.535006
the_departed,reservoir_dogs,0.385277
the_departed,the_usual_suspects,0.280129
the_usual_suspects,se7en,0.374937
the_usual_suspects,reservoir_dogs,0.32201
the_usual_suspects,the_departed,0.280129
