Source,Target,Weight
fargo,the_departed,0.363847
fargo,reservoir_dogs,0.277062
fargo,sw7,0.206104
hobbit1,hobbit3,0.482904
hobbit1,rogue_one,0.422492
hobbit1,lotr2,0.317224
hobbit3,hobbit1,0.482904
hobbit3,rogue_one,0.390419
hobbit3,lotr2,0.167057
lotr1,lotr2,0.629645
lotr1,sw2,0.39267
lotr1,rogue_one,0.367823
lotr2,lotr1,0.629645
lotr2,lotr3,0.606287
lotr2,pirates1,0.38417
lotr3,lotr2,0.606287
lotr3,pirates1,0.421309
lotr3,pirates2,0.393087
pirates1,pirates2,0.644723
pirates1,pirates3,0.472527
pirates1,pirates4,0.472527
pirates2,pirates1,0.644723
pirates2,pirates3,0.43111
pirates2,pirates4,0.43111
pirates3,pirates1,0.472527
pirates3,pirates2,0.43111
pirates4,pirates1,0.472527
pirates4,pirates2,0.43111
reservoir_dogs,the_departed,0.405706
reservoir_dogs,the_usual_suspects,0.290921
reservoir_dogs,fargo,0.277062
rogue_one,sw7,0.466308
rogue_one,sw4,0.454827
rogue_one,hobbit1,0.422492
se7en,the_departed,0.587615
se7en,the_usual_suspects,0.478435
se7en,lotr1,0.295499
sw1,sw2,0.894091
sw1,sw5,0.619664
sw1,sw6,0.429734
sw2,sw1,0.894091
sw2,sw5,0.480158
sw2,sw6,0.424488
sw3,sw5,0.308391
sw3,sw6,0.307862
sw3,sw4,0.175421
sw4,sw5,0.731145
sw4,sw7,0.579122
sw4,sw6,0.527357
sw5,sw4,0.731145
sw5,sw1,0.619664
sw5,sw6,0.488421
sw6,sw4,0.527357
sw6,sw5,0.488421
sw6,sw1,0.429734
sw7,sw4,0.579122
sw7,rogue_one,0.466308
sw7,sw6,0.39581
the_departed,se7en,0.587615
the_departed,reservoir_dogs,0.405706
the_departed,fargo,0.363847
the_usual_suspects,se7en,0.478435
the_usual_suspects,the_departed,0.296019
the_usual_suspects,reservoir_dogs,0.290921
