Source,Target,Weight
fargo,the_departed,2.924798
fargo,reservoir_dogs,2.465447
fargo,sw7,1.678123
hobbit1,hobbit3,3.501523
hobbit1,lotr2,2.629731
hobbit1,rogue_one,1.942015
hobbit3,hobbit1,3.501523
hobbit3,rogue_one,1.697242
hobbit3,lotr2,1.352069
lotr1,lotr2,3.826755
lotr1,lotr3,2.442593
lotr1,hobbit1,1.856148
lotr2,lotr3,4.088725
lotr2,lotr1,3.826755
lotr2,hobbit1,2.629731
lotr3,lotr2,4.088725
lotr3,lotr1,2.442593
lotr3,sw2,2.213859
pirates1,pirates2,3.963441
pirates1,pirates3,3.415861
pirates1,pirates4,3.415861
pirates2,pirates1,3.963441
pirates2,pirates3,3.157532
pirates2,pirates4,3.157532
pirates3,pirates1,3.415861
pirates3,pirates2,3.157532
pirates4,pirates1,3.415861
pirates4,pirates2,3.157532
reservoir_dogs,the_departed,3.680557
reservoir_dogs,the_usual_suspects,2.786765
reservoir_dogs,fargo,2.465447
rogue_one,sw7,3.901678
rogue_one,sw4,3.884974
rogue_one,sw5,3.223436
se7en,the_departed,4.635854
se7en,the_usual_suspects,3.553951
se7en,sw7,2.297477
sw1,sw2,6.138773
sw1,sw5,4.122997
sw1,sw4,3.475638
sw2,sw1,6.138773
sw2,sw5,3.448656
sw2,sw6,2.880201
sw3,sw5,2.278434
sw3,sw6,2.223373
sw3,sw4,1.579494
sw4,sw5,5.694664
sw4,sw7,4.26816
sw4,rogue_one,3.884974
sw5,sw4,5.694664
sw5,sw1,4.122997
sw5,sw6,3.484138
sw6,sw4,3.689275
sw6,sw5,3.484138
sw6,sw1,3.252382
sw7,sw4,4.26816
sw7,rogue_one,3.901678
sw7,sw5,3.225442
the_departed,se7en,4.635854
the_departed,reservoir_dogs,3.680557
the_departed,fargo,2.924798
the_usual_suspects,se7en,3.553951
the_usual_suspects,reservoir_dogs,2.786765
the_usual_suspects,the_departed,1.986003
