Source,Target,Weight
fargo,the_departed,7.089232
fargo,reservoir_dogs,5.96794
fargo,sw7,4.280419
hobbit1,hobbit3,8.267401
hobbit1,lotr2,6.11105
hobbit1,lotr1,4.675716
hobbit3,hobbit1,8.267401
hobbit3,rogue_one,3.960898
hobbit3,lotr2,3.713772
lotr1,lotr2,8.103202
lotr1,lotr3,5.638059
lotr1,hobbit1,4.675716
lotr2,lotr3,9.497849
lotr2,lotr1,8.103202
lotr2,hobbit1,6.11105
lotr3,lotr2,9.497849
lotr3,lotr1,5.638059
lotr3,pirates3,4.62616
pirates1,pirates2,8.508828
pirates1,pirates3,7.386234
pirates1,pirates4,7.386234
pirates2,pirates1,8.508828
pirates2,pirates3,6.920415
pirates2,pirates4,6.920415
pirates3,pirates1,7.386234
pirates3,pirates2,6.920415
pirates4,pirates1,7.386234
pirates4,pirates2,6.920415
reservoir_dogs,the_departed,9.061008
reservoir_dogs,the_usual_suspects,7.916967
reservoir_dogs,fargo,5.96794
rogue_one,sw4,9.659036
rogue_one,sw7,7.914523
rogue_one,sw5,7.820626
se7en,the_departed,11.649173
se7en,the_usual_suspects,10.43667
se7en,sw4,6.21199
sw1,sw2,12.267681
sw1,sw4,7.620035
sw1,sw5,7.211625
sw2,sw1,12.267681
sw2,sw4,7.227313
sw2,sw5,6.888049
sw3,sw2,4.177354
sw3,sw1,3.979292
sw3,sw5,3.794447
sw4,sw5,13.261544
sw4,rogue_one,9.659036
sw4,sw7,8.740189
sw5,sw4,13.261544
sw5,sw6,7.977408
sw5,rogue_one,7.820626
sw6,sw4,8.026262
sw6,sw5,7.977408
sw6,rogue_one,5.815272
sw7,sw4,8.740189
sw7,rogue_one,7.914523
sw7,sw5,6.807491
the_departed,se7en,11.649173
the_departed,reservoir_dogs,9.061008
the_departed,fargo,7.089232
the_usual_suspects,se7en,10.43667
the_usual_suspects,reservoir_dogs,7.916967
the_usual_suspects,the_departed,6.083465
