Source,Target,Weight
fargo,the_departed,87.473758
fargo,sw7,74.693756
fargo,reservoir_dogs,74.393691
hobbit1,hobbit3,164.446637
hobbit1,rogue_one,113.083795
hobbit1,lotr2,95.038966
hobbit3,hobbit1,164.446637
hobbit3,rogue_one,86.140064
hobbit3,lotr3,54.785515
lotr1,lotr2,144.675926
lotr1,lotr3,140.056022
lotr1,pirates1,121.565767
lotr2,lotr3,276.243094
lotr2,sw1,150.784077
lotr2,lotr1,144.675926
lotr3,lotr2,276.243094
lotr3,lotr1,140.056022
lotr3,pirates1,127.404765
pirates1,pirates2,224.366166
pirates1,pirates3,223.015165
pirates1,pirates4,223.015165
pirates2,pirates1,224.366166
pirates2,pirates3,204.206657
pirates2,pirates4,204.206657
pirates3,pirates1,223.015165
pirates3,pirates2,204.206657
pirates4,pirates1,223.015165
pirates4,pirates2,204.206657
reservoir_dogs,the_usual_suspects,190.294957
reservoir_dogs,the_departed,156.323277
reservoir_dogs,fargo,74.393691
rogue_one,sw7,146.348602
rogue_one,sw5,142.106011
rogue_one,sw4,141.302812
se7en,the_departed,133.26226
se7en,the_usual_suspects,125.817816
se7en,sw4,94.750805
sw1,sw2,248.262165
sw1,sw5,157.331655
sw1,lotr2,150.784077
sw2,sw1,248.262165
sw2,sw6,163.425396
sw2,sw5,146.670578
sw3,sw1,54.746524
sw3,pirates1,53.084192
sw3,sw2,50.893175
sw4,sw5,235.51578
sw4,sw7,151.469252
sw4,rogue_one,141.302812
sw5,sw4,235.51578
sw5,sw6,172.920629
sw5,sw7,162.416761
sw6,sw5,172.920629
sw6,sw2,163.425396
sw6,sw1,143.740118
sw7,sw5,162.416761
sw7,sw4,151.469252
sw7,rogue_one,146.348602
the_departed,reservoir_dogs,156.323277
the_departed,se7en,133.26226
the_departed,the_usual_suspects,107.054919
the_usual_suspects,reservoir_dogs,190.294957
the_usual_suspects,se7en,125.817816
the_usual_suspects,the_departed,107.054919
