Source,Target,Weight
fargo,the_departed,89.678056
fargo,reservoir_dogs,75.125836
fargo,sw7,59.336617
hobbit1,hobbit3,148.942508
hobbit1,rogue_one,116.319646
hobbit1,lotr2,106.067034
hobbit3,hobbit1,148.942508
hobbit3,rogue_one,101.276079
hobbit3,lotr2,62.684135
lotr1,lotr2,152.881822
lotr1,lotr3,113.071009
lotr1,sw2,103.03967
lotr2,lotr3,207.59809
lotr2,lotr1,152.881822
lotr2,sw1,108.530497
lotr3,lotr2,207.59809
lotr3,pirates1,114.285714
lotr3,pirates3,113.921167
pirates1,pirates2,185.839063
pirates1,pirates3,160.823416
pirates1,pirates4,160.823416
pirates2,pirates1,185.839063
pirates2,pirates3,139.333984
pirates2,pirates4,139.333984
pirates3,pirates1,160.823416
pirates3,pirates2,139.333984
pirates4,pirates1,160.823416
pirates4,pirates2,139.333984
reservoir_dogs,the_usual_suspects,103.541106
reservoir_dogs,the_departed,103.231135
reservoir_dogs,fargo,75.125836
rogue_one,sw7,137.797988
rogue_one,sw4,132.608407
rogue_one,sw1,119.803522
se7en,the_departed,149.365198
se7en,the_usual_suspects,143.947027
se7en,sw7,84.452327
sw1,sw2,226.55188
sw1,sw5,158.856235
sw1,sw6,129.600829
sw2,sw1,226.55188
sw2,sw6,125.722907
sw2,sw5,123.380629
sw3,sw6,84.968986
sw3,sw5,78.419072
sw3,sw2,60.313631
sw4,sw5,214.178625
sw4,sw6,153.115909
sw4,sw7,152.230172
sw5,sw4,214.178625
sw5,sw1,158.856235
sw5,sw6,152.369343
sw6,sw4,153.115909
sw6,sw5,152.369343
sw6,sw1,129.600829
sw7,sw4,152.230172
sw7,rogue_one,137.797988
sw7,sw5,113.481616
the_departed,se7en,149.365198
the_departed,reservoir_dogs,103.231135
the_departed,the_usual_suspects,97.60859
the_usual_suspects,se7en,143.947027
the_usual_suspects,reservoir_dogs,103.541106
the_usual_suspects,the_departed,97.60859
