Source,Target,Weight
fargo,the_departed,105.977109
fargo,reservoir_dogs,83.39588
fargo,se7en,76.563816
hobbit1,hobbit3,184.774575
hobbit1,rogue_one,129.16559
hobbit1,lotr2,111.507583
hobbit3,hobbit1,184.774575
hobbit3,rogue_one,107.898144
hobbit3,lotr2,62.36358
lotr1,lotr2,184.706317
lotr1,lotr3,176.025348
lotr1,sw2,121.006776
lotr2,lotr3,303.306036
lotr2,lotr1,184.706317
lotr2,sw1,160.926939
lotr3,lotr2,303.306036
lotr3,lotr1,176.025348
lotr3,pirates1,143.225437
pirates1,pirates2,272.479564
pirates1,pirates3,254.77707
pirates1,pirates4,254.77707
pirates2,pirates1,272.479564
pirates2,pirates3,215.007525
pirates2,pirates4,215.007525
pirates3,pirates1,254.77707
pirates3,pirates2,215.007525
pirates4,pirates1,254.77707
pirates4,pirates2,215.007525
reservoir_dogs,the_departed,157.753589
reservoir_dogs,the_usual_suspects,123.701138
reservoir_dogs,fargo,83.39588
rogue_one,sw4,177.116543
rogue_one,sw7,168.577208
rogue_one,sw5,164.907652
se7en,the_usual_suspects,172.562554
se7en,the_departed,165.562914
se7en,sw4,115.633673
sw1,sw2,255.232261
sw1,sw6,217.202433
sw1,sw5,214.086919
sw2,sw1,255.232261
sw2,sw6,219.731927
sw2,sw4,162.100827
sw3,sw6,123.685838
sw3,sw5,107.723796
sw3,sw4,91.810503
sw4,sw5,290.528762
sw4,sw1,203.541624
sw4,sw6,196.116886
sw5,sw4,290.528762
sw5,sw6,227.686703
sw5,sw1,214.086919
sw6,sw5,227.686703
sw6,sw2,219.731927
sw6,sw1,217.202433
sw7,sw4,183.016105
sw7,rogue_one,168.577208
sw7,sw6,147.536146
the_departed,se7en,165.562914
the_departed,reservoir_dogs,157.753589
the_departed,the_usual_suspects,119.289037
the_usual_suspects,se7en,172.562554
the_usual_suspects,reservoir_dogs,123.701138
the_usual_suspects,the_departed,119.289037
