Source,Target,Weight
fargo,the_departed,6.216663
fargo,reservoir_dogs,6.169755
fargo,the_usual_suspects,4.977824
hobbit1,hobbit3,8.582733
hobbit1,lotr2,8.121036
hobbit1,lotr1,6.025149
hobbit3,hobbit1,8.582733
hobbit3,lotr2,6.8036
hobbit3,rogue_one,5.455031
lotr1,lotr2,11.66276
lotr1,lotr3,7.746293
lotr1,hobbit1,6.025149
lotr2,lotr1,11.66276
lotr2,lotr3,10.239817
lotr2,hobbit1,8.121036
lotr3,lotr2,10.239817
lotr3,lotr1,7.746293
lotr3,sw2,6.307278
pirates1,lotr2,5.932606
pirates1,pirates2,5.878204
pirates1,lotr3,5.875337
pirates2,pirates3,7.162913
pirates2,pirates4,7.162913
pirates2,the_departed,6.134066
pirates3,pirates2,7.162913
pirates3,sw2,6.455528
pirates4,pirates2,7.162913
pirates4,sw2,6.455528
reservoir_dogs,the_departed,11.698096
reservoir_dogs,the_usual_suspects,10.192225
reservoir_dogs,fargo,6.169755
rogue_one,sw4,11.175557
rogue_one,sw7,7.468873
rogue_one,sw5,7.461183
se7en,the_departed,14.1848
se7en,the_usual_suspects,11.334013
se7en,sw4,7.354564
sw1,sw2,10.877132
sw1,sw4,9.368208
sw1,sw5,8.252732
sw2,sw1,10.877132
sw2,sw4,8.371213
sw2,sw5,7.839202
sw3,sw2,6.52848
sw3,sw1,5.702392
sw3,rogue_one,4.663744
sw4,rogue_one,11.175557
sw4,sw5,10.276225
sw4,sw1,9.368208
sw5,sw4,10.276225
sw5,sw6,8.623143
sw5,sw1,8.252732
sw6,sw5,8.623143
sw6,sw4,8.434904
sw6,rogue_one,6.914577
sw7,sw4,8.138948
sw7,rogue_one,7.468873
sw7,sw2,6.789788
the_departed,se7en,14.1848
the_departed,reservoir_dogs,11.698096
the_departed,the_usual_suspects,8.435971
the_usual_suspects,se7en,11.334013
the_usual_suspects,reservoir_dogs,10.192225
the_usual_suspects,the_departed,8.435971
