Source,Target,Weight
fargo,the_departed,16.621235
fargo,reservoir_dogs,15.152893
fargo,sw7,13.168464
hobbit1,hobbit3,35.474831
hobbit1,lotr2,28.521719
hobbit1,rogue_one,23.614981
hobbit3,hobbit1,35.474831
hobbit3,lotr2,20.841149
hobbit3,rogue_one,20.065011
lotr1,lotr2,36.272625
lotr1,lotr3,23.30948
lotr1,hobbit1,22.580499
lotr2,lotr3,36.939899
lotr2,lotr1,36.272625
lotr2,hobbit1,28.521719
lotr3,lotr2,36.939899
lotr3,lotr1,23.30948
lotr3,pirates3,21.785069
pirates1,pirates2,21.954379
pirates1,pirates3,21.686799
pirates1,pirates4,21.686799
pirates2,pirates3,27.072392
pirates2,pirates4,27.072392
pirates2,sw5,23.257437
pirates3,pirates2,27.072392
pirates3,lotr3,21.785069
pirates4,pirates2,27.072392
pirates4,lotr3,21.785069
reservoir_dogs,the_departed,33.755274
reservoir_dogs,the_usual_suspects,32.394959
reservoir_dogs,se7en,15.308544
rogue_one,sw4,38.716172
rogue_one,sw7,33.557047
rogue_one,sw5,32.554203
se7en,the_departed,38.94536
se7en,the_usual_suspects,35.20383
se7en,sw4,25.0432
sw1,sw2,46.155266
sw1,sw5,32.067727
sw1,sw4,31.486146
sw2,sw1,46.155266
sw2,sw4,33.406828
sw2,sw5,32.960875
sw3,sw2,17.908951
sw3,sw1,16.488046
sw3,rogue_one,14.449823
sw4,sw5,47.370914
sw4,rogue_one,38.716172
sw4,sw7,38.383296
sw5,sw4,47.370914
sw5,sw2,32.960875
sw5,rogue_one,32.554203
sw6,sw4,29.730051
sw6,sw5,29.607698
sw6,sw1,26.547733
sw7,sw4,38.383296
sw7,rogue_one,33.557047
sw7,sw5,29.112082
the_departed,se7en,38.94536
the_departed,reservoir_dogs,33.755274
the_departed,the_usual_suspects,23.586575
the_usual_suspects,se7en,35.20383
the_usual_suspects,reservoir_dogs,32.394959
the_usual_suspects,the_departed,23.586575
