Source,Target,Weight
fargo,the_departed,3.823302
fargo,reservoir_dogs,3.007926
fargo,sw7,2.585576
hobbit1,hobbit3,5.971647
hobbit1,rogue_one,4.187026
hobbit1,lotr2,3.829452
hobbit3,hobbit1,5.971647
hobbit3,rogue_one,3.700812
hobbit3,lotr2,2.10769
lotr1,lotr2,6.13087
lotr1,pirates1,4.565897
lotr1,sw2,4.465203
lotr2,lotr3,7.585009
lotr2,lotr1,6.13087
lotr2,pirates1,4.516712
lotr3,lotr2,7.585009
lotr3,pirates1,5.07048
lotr3,pirates3,4.473432
pirates1,pirates2,7.315878
pirates1,pirates3,6.544802
pirates1,pirates4,6.544802
pirates2,pirates1,7.315878
pirates2,pirates3,5.267094
pirates2,pirates4,5.267094
pirates3,pirates1,6.544802
pirates3,pirates2,5.267094
pirates4,pirates1,6.544802
pirates4,pirates2,5.267094
reservoir_dogs,the_departed,4.672679
reservoir_dogs,the_usual_suspects,3.68756
reservoir_dogs,fargo,3.007926
rogue_one,sw7,5.33032
rogue_one,sw4,5.290837
rogue_one,sw5,4.781852
se7en,the_departed,5.917405
se7en,the_usual_suspects,4.942909
se7en,sw4,3.049868
sw1,sw2,10.680452
sw1,sw5,6.738681
sw1,sw4,5.093465
sw2,sw1,10.680452
sw2,sw5,6.347232
sw2,sw4,5.560344
sw3,sw1,2.032347
sw3,pirates1,1.994813
sw3,sw2,1.976406
sw4,sw5,7.407298
sw4,sw7,6.483865
sw4,sw2,5.560344
sw5,sw4,7.407298
sw5,sw1,6.738681
sw5,sw2,6.347232
sw6,sw5,5.441081
sw6,sw2,5.275709
sw6,sw4,4.920969
sw7,sw4,6.483865
sw7,rogue_one,5.33032
sw7,sw5,5.094477
the_departed,se7en,5.917405
the_departed,reservoir_dogs,4.672679
the_departed,fargo,3.823302
the_usual_suspects,se7en,4.942909
the_usual_suspects,reservoir_dogs,3.68756
the_usual_suspects,the_departed,3.541064
