Source,Target,Weight
fargo,the_departed,71.957977
fargo,reservoir_dogs,60.013203
fargo,sw7,47.189845
hobbit1,hobbit3,117.75789
hobbit1,rogue_one,92.56688
hobbit1,lotr2,83.689012
hobbit3,hobbit1,117.75789
hobbit3,rogue_one,80.906149
hobbit3,lotr2,49.185972
lotr1,lotr2,123.046635
lotr1,lotr3,89.621796
lotr1,sw2,82.474227
lotr2,lotr3,162.680983
lotr2,lotr1,123.046635
lotr2,sw1,85.660442
lotr3,lotr2,162.680983
lotr3,pirates1,91.249202
lotr3,pirates3,90.456807
pirates1,pirates2,147.080453
pirates1,pirates3,126.358352
pirates1,pirates4,126.358352
pirates2,pirates1,147.080453
pirates2,pirates3,110.132159
pirates2,pirates4,110.132159
pirates3,pirates1,126.358352
pirates3,pirates2,110.132159
pirates4,pirates1,126.358352
pirates4,pirates2,110.132159
reservoir_dogs,the_departed,82.528679
reservoir_dogs,the_usual_suspects,81.373586
reservoir_dogs,fargo,60.013203
rogue_one,sw7,109.301563
rogue_one,sw4,105.4074
rogue_one,sw1,95.219958
se7en,the_departed,119.574315
se7en,the_usual_suspects,114.194359
se7en,sw7,66.684449
sw1,sw2,181.126607
sw1,sw5,126.839168
sw1,sw6,102.648327
sw2,sw1,181.126607
sw2,sw6,99.641291
sw2,sw5,98.473658
sw3,sw6,67.59954
sw3,sw5,62.640942
sw3,sw2,46.718057
sw4,sw5,169.808117
sw4,sw6,121.359223
sw4,sw7,121.270919
sw5,sw4,169.808117
sw5,sw1,126.839168
sw5,sw6,120.496445
sw6,sw4,121.359223
sw6,sw5,120.496445
sw6,sw1,102.648327
sw7,sw4,121.270919
sw7,rogue_one,109.301563
sw7,sw5,89.928058
the_departed,se7en,119.574315
the_departed,reservoir_dogs,82.528679
the_departed,the_usual_suspects,77.006006
the_usual_suspects,se7en,114.194359
the_usual_suspects,reservoir_dogs,81.373586
the_usual_suspects,the_departed,77.006006
