Source,Target,Weight
fargo,the_departed,34.949149
fargo,reservoir_dogs,34.440006
fargo,sw7,26.206824
hobbit1,hobbit3,64.922418
hobbit1,lotr2,52.921253
hobbit1,lotr1,39.528817
hobbit3,hobbit1,64.922418
hobbit3,lotr2,35.723217
hobbit3,rogue_one,30.860388
lotr1,lotr2,65.897858
lotr1,lotr3,47.637195
lotr1,hobbit1,39.528817
lotr2,lotr3,83.850411
lotr2,lotr1,65.897858
lotr2,hobbit1,52.921253
lotr3,lotr2,83.850411
lotr3,lotr1,47.637195
lotr3,pirates3,36.797174
pirates1,pirates3,66.840452
pirates1,pirates4,66.840452
pirates1,pirates2,65.274151
pirates2,pirates1,65.274151
pirates2,pirates3,61.542249
pirates2,pirates4,61.542249
pirates3,pirates1,66.840452
pirates3,pirates2,61.542249
pirates4,pirates1,66.840452
pirates4,pirates2,61.542249
reservoir_dogs,the_departed,70.264193
reservoir_dogs,the_usual_suspects,64.420537
reservoir_dogs,se7en,39.513197
rogue_one,sw4,75.120192
rogue_one,sw7,59.715753
rogue_one,sw5,56.876351
se7en,the_departed,89.166295
se7en,the_usual_suspects,77.26781
se7en,sw4,51.738411
sw1,sw2,89.984703
sw1,sw4,51.477401
sw1,rogue_one,50.380372
sw2,sw1,89.984703
sw2,sw4,45.535267
sw2,sw5,44.622936
sw3,sw2,38.94991
sw3,sw1,36.531015
sw3,sw6,28.934348
sw4,sw5,77.387401
sw4,rogue_one,75.120192
sw4,sw7,58.520599
sw5,sw4,77.387401
sw5,sw6,68.236097
sw5,rogue_one,56.876351
sw6,sw5,68.236097
sw6,sw4,57.50762
sw6,rogue_one,46.937339
sw7,rogue_one,59.715753
sw7,sw4,58.520599
sw7,sw5,55.444666
the_departed,se7en,89.166295
the_departed,reservoir_dogs,70.264193
the_departed,the_usual_suspects,51.859151
the_usual_suspects,se7en,77.26781
the_usual_suspects,reservoir_dogs,64.420537
the_usual_suspects,the_departed,51.859151
