Source,Target,Weight
fargo,the_departed,76.781327
fargo,reservoir_dogs,63.84473
fargo,sw7,54.197604
hobbit1,hobbit3,129.971406
hobbit1,lotr2,96.329833
hobbit1,lotr1,84.796065
hobbit3,hobbit1,129.971406
hobbit3,rogue_one,77.700078
hobbit3,lotr2,62.723452
lotr1,lotr2,108.471635
lotr1,hobbit1,84.796065
lotr1,lotr3,79.693975
lotr2,lotr3,158.579131
lotr2,lotr1,108.471635
lotr2,hobbit1,96.329833
lotr3,lotr2,158.579131
lotr3,sw2,91.082977
lotr3,lotr1,79.693975
pirates1,hobbit1,76.470138
pirates1,lotr3,75.884049
pirates1,pirates2,74.973759
pirates2,pirates3,95.629722
pirates2,pirates4,95.629722
pirates2,sw5,87.328618
pirates3,pirates2,95.629722
pirates3,sw2,81.586032
pirates4,pirates2,95.629722
pirates4,sw2,81.586032
reservoir_dogs,the_departed,102.501025
reservoir_dogs,the_usual_suspects,94.046835
reservoir_dogs,fargo,63.84473
rogue_one,sw4,121.758188
rogue_one,sw7,115.313653
rogue_one,sw5,109.938434
se7en,the_departed,120.540019
se7en,the_usual_suspects,102.124183
se7en,sw4,77.96663
sw1,sw2,185.839063
sw1,sw5,121.580547
sw1,sw4,113.610543
sw2,sw1,185.839063
sw2,sw5,116.063138
sw2,sw4,111.881853
sw3,sw2,54.371466
sw3,sw1,52.377959
sw3,rogue_one,48.255561
sw4,sw5,161.264312
sw4,sw7,136.556056
sw4,rogue_one,121.758188
sw5,sw4,161.264312
sw5,sw1,121.580547
sw5,sw2,116.063138
sw6,sw5,106.394297
sw6,sw4,100.130169
sw6,sw1,99.05894
sw7,sw4,136.556056
sw7,rogue_one,115.313653
sw7,sw1,105.831305
the_departed,se7en,120.540019
the_departed,reservoir_dogs,102.501025
the_departed,fargo,76.781327
the_usual_suspects,se7en,102.124183
the_usual_suspects,reservoir_dogs,94.046835
the_usual_suspects,the_departed,68.399453
