Source,Target,Weight
fargo,reservoir_dogs,0.63323
fargo,the_departed,0.630792
fargo,sw7,0.484066
hobbit1,hobbit3,1.092976
hobbit1,lotr2,0.977445
hobbit1,sw5,0.696718
hobbit3,hobbit1,1.092976
hobbit3,lotr2,0.707183
hobbit3,rogue_one,0.688
lotr1,lotr2,1.436759
lotr1,lotr3,0.833403
lotr1,sw2,0.649324
lotr2,lotr1,1.436759
lotr2,lotr3,1.069704
lotr2,hobbit1,0.977445
lotr3,lotr2,1.069704
lotr3,lotr1,0.833403
lotr3,pirates3,0.730793
pirates1,pirates2,0.692107
pirates1,pirates3,0.676778
pirates1,pirates4,0.676778
pirates2,pirates3,0.86014
pirates2,pirates4,0.86014
pirates2,sw2,0.824767
pirates3,pirates2,0.86014
pirates3,sw4,0.772359
pirates4,pirates2,0.86014
pirates4,sw4,0.772359
reservoir_dogs,the_departed,1.37206
reservoir_dogs,the_usual_suspects,1.100056
reservoir_dogs,fargo,0.63323
rogue_one,sw4,1.337802
rogue_one,sw7,1.001401
rogue_one,sw5,0.891011
se7en,the_departed,1.670573
se7en,the_usual_suspects,1.263454
se7en,sw4,0.860596
sw1,sw2,1.557497
sw1,sw4,1.057212
sw1,sw5,0.986693
sw2,sw1,1.557497
sw2,sw4,0.970145
sw2,sw5,0.881419
sw3,sw2,0.665584
sw3,sw1,0.578598
sw3,rogue_one,0.520454
sw4,sw5,1.397218
sw4,rogue_one,1.337802
sw4,sw7,1.129526
sw5,sw4,1.397218
sw5,sw6,1.109101
sw5,sw1,0.986693
sw6,sw5,1.109101
sw6,sw4,1.049398
sw6,sw1,0.801118
sw7,sw4,1.129526
sw7,rogue_one,1.001401
sw7,sw5,0.908525
the_departed,se7en,1.670573
the_departed,reservoir_dogs,1.37206
the_departed,the_usual_suspects,0.829208
the_usual_suspects,se7en,1.263454
the_usual_suspects,reservoir_dogs,1.100056
the_usual_suspects,the_departed,0.829208
