Source,Target,Weight
fargo,the_departed,1.295733
fargo,reservoir_dogs,0.942544
fargo,sw7,0.846339
hobbit1,hobbit3,1.938409
hobbit1,rogue_one,1.414163
hobbit1,lotr2,1.033322
hobbit3,hobbit1,1.938409
hobbit3,rogue_one,1.252583
hobbit3,lotr2,0.526088
lotr1,lotr2,2.299675
lotr1,lotr3,2.08117
lotr1,pirates1,1.450478
lotr2,lotr3,3.305567
lotr2,lotr1,2.299675
lotr2,sw1,1.65618
lotr3,lotr2,3.305567
lotr3,lotr1,2.08117
lotr3,pirates1,1.738296
pirates1,pirates2,3.144654
pirates1,pirates3,2.780991
pirates1,pirates4,2.780991
pirates2,pirates1,3.144654
pirates2,pirates3,2.479519
pirates2,pirates4,2.479519
pirates3,pirates1,2.780991
pirates3,pirates2,2.479519
pirates4,pirates1,2.780991
pirates4,pirates2,2.479519
reservoir_dogs,the_departed,1.853647
reservoir_dogs,the_usual_suspects,1.102041
reservoir_dogs,fargo,0.942544
rogue_one,sw4,1.905223
rogue_one,sw5,1.772955
rogue_one,sw7,1.699131
se7en,the_departed,1.974681
se7en,the_usual_suspects,1.787547
se7en,lotr1,1.146418
sw1,sw2,3.064768
sw1,sw6,2.560072
sw1,sw5,2.550259
sw2,sw1,3.064768
sw2,sw6,2.582591
sw2,sw4,1.945241
sw3,sw6,1.465
sw3,sw5,1.283989
sw3,sw4,1.10023
sw4,sw5,3.425338
sw4,sw1,2.450404
sw4,sw6,2.300691
sw5,sw4,3.425338
sw5,sw6,2.692587
sw5,sw1,2.550259
sw6,sw5,2.692587
sw6,sw2,2.582591
sw6,sw1,2.560072
sw7,sw4,2.082613
sw7,rogue_one,1.699131
sw7,sw6,1.652718
the_departed,se7en,1.974681
the_departed,reservoir_dogs,1.853647
the_departed,fargo,1.295733
the_usual_suspects,se7en,1.787547
the_usual_suspects,the_departed,1.201998
the_usual_suspects,reservoir_dogs,1.102041
