Source,Target,Weight
fargo,reservoir_dogs,3.465808
fargo,the_departed,3.301529
fargo,the_usual_suspects,2.535356
hobbit1,hobbit3,4.57995
hobbit1,lotr2,3.951991
hobbit1,lotr1,2.877027
hobbit3,hobbit1,4.57995
hobbit3,lotr2,3.082662
hobbit3,rogue_one,2.48525
lotr1,lotr2,5.44271
lotr1,lotr3,3.657738
lotr1,hobbit1,2.877027
lotr2,lotr3,5.700572
lotr2,lotr1,5.44271
lotr2,hobbit1,3.951991
lotr3,lotr2,5.700572
lotr3,lotr1,3.657738
lotr3,hobbit1,2.593677
pirates1,pirates3,4.557636
pirates1,pirates4,4.557636
pirates1,pirates2,4.477238
pirates2,pirates1,4.477238
pirates2,pirates3,4.284894
pirates2,pirates4,4.284894
pirates3,pirates1,4.557636
pirates3,pirates2,4.284894
pirates4,pirates1,4.557636
pirates4,pirates2,4.284894
reservoir_dogs,the_departed,5.858231
reservoir_dogs,the_usual_suspects,5.037555
reservoir_dogs,fargo,3.465808
rogue_one,sw4,5.156712
rogue_one,sw5,3.734506
rogue_one,sw7,3.629711
se7en,the_departed,8.513609
se7en,the_usual_suspects,6.244224
se7en,sw4,4.019325
sw1,sw2,5.879206
sw1,sw4,3.415207
sw1,sw5,3.245078
sw2,sw1,5.879206
sw2,sw4,3.601034
sw2,sw5,3.537481
sw3,sw2,3.227795
sw3,sw1,2.759626
sw3,sw6,2.161503
sw4,sw5,5.515689
sw4,rogue_one,5.156712
sw4,sw6,4.396339
sw5,sw4,5.515689
sw5,sw6,4.745454
sw5,rogue_one,3.734506
sw6,sw5,4.745454
sw6,sw4,4.396339
sw6,rogue_one,3.269181
sw7,sw4,4.030145
sw7,sw5,3.720806
sw7,se7en,3.651474
the_departed,se7en,8.513609
the_departed,reservoir_dogs,5.858231
the_departed,the_usual_suspects,4.218217
the_usual_suspects,se7en,6.244224
the_usual_suspects,reservoir_dogs,5.037555
the_usual_suspects,the_departed,4.218217
