Source,Target,Weight
fargo,the_departed,60.30272
fargo,reservoir_dogs,52.282114
fargo,sw7,38.531191
hobbit1,hobbit3,81.393456
hobbit1,lotr2,59.651634
hobbit1,lotr1,49.497599
hobbit3,hobbit1,81.393456
hobbit3,rogue_one,38.824397
hobbit3,lotr2,37.198229
lotr1,lotr2,73.104759
lotr1,lotr3,55.343406
lotr1,hobbit1,49.497599
lotr2,lotr3,100.472219
lotr2,lotr1,73.104759
lotr2,hobbit1,59.651634
lotr3,lotr2,100.472219
lotr3,lotr1,55.343406
lotr3,pirates3,46.036277
pirates1,pirates2,87.966221
pirates1,pirates3,76.470138
pirates1,pirates4,76.470138
pirates2,pirates1,87.966221
pirates2,pirates3,69.837279
pirates2,pirates4,69.837279
pirates3,pirates1,76.470138
pirates3,pirates2,69.837279
pirates4,pirates1,76.470138
pirates4,pirates2,69.837279
reservoir_dogs,the_departed,78.112795
reservoir_dogs,the_usual_suspects,76.622481
reservoir_dogs,fargo,52.282114
rogue_one,sw4,86.880973
rogue_one,sw7,74.576777
rogue_one,sw5,72.843823
se7en,the_departed,99.850225
se7en,the_usual_suspects,95.895666
se7en,sw4,59.340138
sw1,sw2,112.447993
sw1,sw4,71.937271
sw1,sw5,68.460327
sw2,sw1,112.447993
sw2,sw4,67.132116
sw2,sw5,64.358347
sw3,sw2,44.853106
sw3,sw1,42.607584
sw3,sw6,36.835126
sw4,sw5,124.100273
sw4,rogue_one,86.880973
sw4,sw7,82.331632
sw5,sw4,124.100273
sw5,sw6,77.000077
sw5,rogue_one,72.843823
sw6,sw5,77.000077
sw6,sw4,76.2602
sw6,rogue_one,55.719619
sw7,sw4,82.331632
sw7,rogue_one,74.576777
sw7,sw5,65.18055
the_departed,se7en,99.850225
the_departed,reservoir_dogs,78.112795
the_departed,fargo,60.30272
the_usual_suspects,se7en,95.895666
the_usual_suspects,reservoir_dogs,76.622481
the_usual_suspects,the_departed,60.070884
