Source,Target,Weight
fargo,the_departed,22.125362
fargo,reservoir_dogs,18.623708
fargo,sw7,18.232538
hobbit1,hobbit3,39.353036
hobbit1,rogue_one,27.669406
hobbit1,lotr2,21.773684
hobbit3,hobbit1,39.353036
hobbit3,rogue_one,21.219709
hobbit3,lotr3,11.961579
lotr1,lotr2,36.589828
lotr1,lotr3,34.735489
lotr1,pirates1,30.785334
lotr2,lotr3,65.893516
lotr2,sw1,37.436358
lotr2,lotr1,36.589828
lotr3,lotr2,65.893516
lotr3,lotr1,34.735489
lotr3,pirates1,32.108913
pirates1,pirates2,54.579194
pirates1,pirates3,53.4645
pirates1,pirates4,53.4645
pirates2,pirates1,54.579194
pirates2,pirates3,50.347397
pirates2,pirates4,50.347397
pirates3,pirates1,53.4645
pirates3,pirates2,50.347397
pirates4,pirates1,53.4645
pirates4,pirates2,50.347397
reservoir_dogs,the_usual_suspects,46.544101
reservoir_dogs,the_departed,39.146604
reservoir_dogs,fargo,18.623708
rogue_one,sw7,35.202591
rogue_one,sw5,34.260655
rogue_one,sw4,34.253614
se7en,the_departed,33.43587
se7en,the_usual_suspects,30.416401
se7en,sw4,21.749059
sw1,sw2,62.115659
sw1,sw5,39.148137
sw1,lotr2,37.436358
sw2,sw1,62.115659
sw2,sw6,40.374677
sw2,sw5,36.455106
sw3,pirates1,12.53887
sw3,sw1,12.287578
sw3,sw2,11.452392
sw4,sw5,58.258083
sw4,sw7,37.515006
sw4,rogue_one,34.253614
sw5,sw4,58.258083
sw5,sw6,42.881647
sw5,sw7,40.431812
sw6,sw5,42.881647
sw6,sw2,40.374677
sw6,sw1,35.599858
sw7,sw5,40.431812
sw7,sw4,37.515006
sw7,rogue_one,35.202591
the_departed,reservoir_dogs,39.146604
the_departed,se7en,33.43587
the_departed,the_usual_suspects,25.56564
the_usual_suspects,reservoir_dogs,46.544101
the_usual_suspects,se7en,30.416401
the_usual_suspects,the_departed,25.56564
