Source,Target,Weight
fargo,the_departed,6.461451
fargo,reservoir_dogs,6.363631
fargo,sw7,4.7503
hobbit1,hobbit3,11.175182
hobbit1,lotr2,9.357075
hobbit1,lotr1,6.457279
hobbit3,hobbit1,11.175182
hobbit3,lotr2,6.209599
hobbit3,rogue_one,5.347479
lotr1,lotr2,12.393417
lotr1,lotr3,8.298824
lotr1,hobbit1,6.457279
lotr2,lotr3,13.705201
lotr2,lotr1,12.393417
lotr2,hobbit1,9.357075
lotr3,lotr2,13.705201
lotr3,lotr1,8.298824
lotr3,pirates3,6.313251
pirates1,pirates3,11.351382
pirates1,pirates4,11.351382
pirates1,pirates2,10.895026
pirates2,pirates1,10.895026
pirates2,pirates3,10.525651
pirates2,pirates4,10.525651
pirates3,pirates1,11.351382
pirates3,pirates2,10.525651
pirates4,pirates1,11.351382
pirates4,pirates2,10.525651
reservoir_dogs,the_departed,13.526309
reservoir_dogs,the_usual_suspects,11.440862
reservoir_dogs,se7en,6.87687
rogue_one,sw4,14.133876
rogue_one,sw7,10.680566
rogue_one,sw5,10.245902
se7en,the_departed,17.255362
se7en,the_usual_suspects,14.113529
se7en,sw4,9.324879
sw1,sw2,16.326264
sw1,sw4,9.15047
sw1,rogue_one,8.971104
sw2,sw1,16.326264
sw2,sw4,8.119322
sw2,sw5,7.901391
sw3,sw2,6.446788
sw3,sw1,6.038611
sw3,sw6,5.054896
sw4,rogue_one,14.133876
sw4,sw5,13.590096
sw4,sw7,10.353896
sw5,sw4,13.590096
sw5,sw6,12.176412
sw5,rogue_one,10.245902
sw6,sw5,12.176412
sw6,sw4,10.230807
sw6,rogue_one,8.395742
sw7,rogue_one,10.680566
sw7,sw4,10.353896
sw7,sw5,9.794607
the_departed,se7en,17.255362
the_departed,reservoir_dogs,13.526309
the_departed,the_usual_suspects,9.054608
the_usual_suspects,se7en,14.113529
the_usual_suspects,reservoir_dogs,11.440862
the_usual_suspects,the_departed,9.054608
