Source,Target,Weight
fargo,reservoir_dogs,22.70663
fargo,the_departed,21.67176
fargo,the_usual_suspects,18.537056
hobbit1,lotr2,30.41455
hobbit1,hobbit3,30.102348
hobbit1,lotr1,22.748988
hobbit3,hobbit1,30.102348
hobbit3,lotr2,27.471773
hobbit3,lotr3,20.182042
lotr1,lotr2,39.73931
lotr1,lotr3,27.985336
lotr1,hobbit1,22.748988
lotr2,lotr1,39.73931
lotr2,lotr3,36.96721
lotr2,hobbit1,30.41455
lotr3,lotr2,36.96721
lotr3,lotr1,27.985336
lotr3,sw2,21.787916
pirates1,pirates2,21.80502
pirates1,lotr2,21.207558
pirates1,pirates3,20.574015
pirates2,pirates3,25.916807
pirates2,pirates4,25.916807
pirates2,pirates1,21.80502
pirates3,pirates2,25.916807
pirates3,sw2,20.914814
pirates4,pirates2,25.916807
pirates4,sw2,20.914814
reservoir_dogs,the_departed,37.454586
reservoir_dogs,the_usual_suspects,36.133695
reservoir_dogs,fargo,22.70663
rogue_one,sw4,33.572819
rogue_one,sw5,25.677237
rogue_one,sw6,24.921497
se7en,the_departed,42.981174
se7en,the_usual_suspects,35.627761
se7en,sw4,25.035049
sw1,sw2,34.626039
sw1,sw4,28.043411
sw1,sw5,26.294339
sw2,sw1,34.626039
sw2,sw4,28.20079
sw2,sw5,27.696995
sw3,sw2,23.652964
sw3,sw1,20.062998
sw3,rogue_one,16.700904
sw4,sw5,34.142511
sw4,rogue_one,33.572819
sw4,sw6,30.265428
sw5,sw4,34.142511
sw5,sw6,29.214993
sw5,sw2,27.696995
sw6,sw4,30.265428
sw6,sw5,29.214993
sw6,rogue_one,24.921497
sw7,sw4,27.629652
sw7,rogue_one,24.792364
sw7,sw5,24.04482
the_departed,se7en,42.981174
the_departed,reservoir_dogs,37.454586
the_departed,the_usual_suspects,32.318531
the_usual_suspects,reservoir_dogs,36.133695
the_usual_suspects,se7en,35.627761
the_usual_suspects,the_departed,32.318531
