Source,Target,Weight
fargo,the_departed,33.797485
fargo,reservoir_dogs,33.509818
fargo,the_usual_suspects,27.766209
hobbit1,hobbit3,51.122131
hobbit1,lotr2,46.823056
hobbit1,lotr1,37.516413
hobbit3,hobbit1,51.122131
hobbit3,lotr2,39.243387
hobbit3,rogue_one,31.29107
lotr1,lotr2,62.770699
lotr1,lotr3,44.957964
lotr1,hobbit1,37.516413
lotr2,lotr3,63.283129
lotr2,lotr1,62.770699
lotr2,hobbit1,46.823056
lotr3,lotr2,63.283129
lotr3,lotr1,44.957964
lotr3,sw2,35.870579
pirates1,pirates2,35.780736
pirates1,pirates3,35.318217
pirates1,pirates4,35.318217
pirates2,pirates3,43.066322
pirates2,pirates4,43.066322
pirates2,pirates1,35.780736
pirates3,pirates2,43.066322
pirates3,sw2,36.429872
pirates4,pirates2,43.066322
pirates4,sw2,36.429872
reservoir_dogs,the_departed,62.37914
reservoir_dogs,the_usual_suspects,58.404392
reservoir_dogs,se7en,34.907669
rogue_one,sw4,61.831447
rogue_one,sw7,43.647156
rogue_one,sw5,43.382066
se7en,the_departed,75.318219
se7en,the_usual_suspects,63.637521
se7en,sw4,41.678823
sw1,sw2,62.703787
sw1,sw4,52.053511
sw1,sw5,47.335037
sw2,sw1,62.703787
sw2,sw4,46.928528
sw2,sw5,45.339137
sw3,sw2,36.55238
sw3,sw1,32.456994
sw3,rogue_one,26.344908
sw4,rogue_one,61.831447
sw4,sw5,59.762147
sw4,sw1,52.053511
sw5,sw4,59.762147
sw5,sw6,49.627792
sw5,sw1,47.335037
sw6,sw5,49.627792
sw6,sw4,48.067679
sw6,sw1,39.827943
sw7,sw4,47.445082
sw7,rogue_one,43.647156
sw7,sw5,39.901045
the_departed,se7en,75.318219
the_departed,reservoir_dogs,62.37914
the_departed,the_usual_suspects,49.130392
the_usual_suspects,se7en,63.637521
the_usual_suspects,reservoir_dogs,58.404392
the_usual_suspects,the_departed,49.130392
