Source,Target,Weight
fargo,reservoir_dogs,18.181488
fargo,the_departed,17.102788
fargo,the_usual_suspects,14.335273
hobbit1,hobbit3,27.7994
hobbit1,lotr2,26.077659
hobbit1,lotr1,19.716477
hobbit3,hobbit1,27.7994
hobbit3,lotr2,21.15104
hobbit3,lotr3,16.480438
lotr1,lotr2,32.06053
lotr1,lotr3,23.732112
lotr1,hobbit1,19.716477
lotr2,lotr3,35.134565
lotr2,lotr1,32.06053
lotr2,hobbit1,26.077659
lotr3,lotr2,35.134565
lotr3,lotr1,23.732112
lotr3,hobbit1,18.077952
pirates1,pirates2,27.464228
pirates1,pirates3,25.957844
pirates1,pirates4,25.957844
pirates2,pirates1,27.464228
pirates2,pirates3,25.408441
pirates2,pirates4,25.408441
pirates3,pirates1,25.957844
pirates3,pirates2,25.408441
pirates4,pirates1,25.957844
pirates4,pirates2,25.408441
reservoir_dogs,the_departed,32.078014
reservoir_dogs,the_usual_suspects,29.887325
reservoir_dogs,se7en,21.414652
rogue_one,sw4,27.866797
rogue_one,sw5,23.049972
rogue_one,sw7,20.988121
se7en,the_departed,43.840421
se7en,the_usual_suspects,34.277096
se7en,sw4,22.204952
sw1,sw2,33.6689
sw1,sw4,20.500205
sw1,rogue_one,19.199754
sw2,sw1,33.6689
sw2,sw3,22.154282
sw2,sw4,21.456465
sw3,sw2,22.154282
sw3,sw1,18.090707
sw3,rogue_one,13.602296
sw4,sw5,31.159443
sw4,rogue_one,27.866797
sw4,sw6,25.595741
sw5,sw4,31.159443
sw5,sw6,26.85501
sw5,rogue_one,23.049972
sw6,sw5,26.85501
sw6,sw4,25.595741
sw6,rogue_one,20.63217
sw7,sw4,23.251488
sw7,rogue_one,20.988121
sw7,sw5,20.873341
the_departed,se7en,43.840421
the_departed,reservoir_dogs,32.078014
the_departed,the_usual_suspects,26.909932
the_usual_suspects,se7en,34.277096
the_usual_suspects,reservoir_dogs,29.887325
the_usual_suspects,the_departed,26.909932
