Source,Target,Weight
fargo,the_departed,1.818919
fargo,reservoir_dogs,1.421937
fargo,sw7,1.071854
hobbit1,hobbit3,2.546343
hobbit1,rogue_one,2.166321
hobbit1,lotr2,1.711467
hobbit3,hobbit1,2.546343
hobbit3,rogue_one,1.973239
hobbit3,lotr2,0.926075
lotr1,lotr2,3.1469
lotr1,sw2,1.998729
lotr1,lotr3,1.935573
lotr2,lotr3,3.263793
lotr2,lotr1,3.1469
lotr2,pirates1,1.971597
lotr3,lotr2,3.263793
lotr3,pirates1,2.160691
lotr3,pirates3,2.033682
pirates1,pirates2,3.328773
pirates1,pirates3,2.548563
pirates1,pirates4,2.548563
pirates2,pirates1,3.328773
pirates2,pirates3,2.307055
pirates2,pirates4,2.307055
pirates3,pirates1,2.548563
pirates3,pirates2,2.307055
pirates4,pirates1,2.548563
pirates4,pirates2,2.307055
reservoir_dogs,the_departed,2.038923
reservoir_dogs,the_usual_suspects,1.591153
reservoir_dogs,fargo,1.421937
rogue_one,sw7,2.436594
rogue_one,sw4,2.373662
rogue_one,sw1,2.167167
se7en,the_departed,2.959088
se7en,the_usual_suspects,2.515647
se7en,lotr1,1.509815
sw1,sw2,4.488109
sw1,sw5,3.115624
sw1,sw6,2.2556
sw2,sw1,4.488109
sw2,sw5,2.414986
sw2,sw6,2.216892
sw3,sw6,1.579113
sw3,sw5,1.54702
sw3,sw4,0.931976
sw4,sw5,3.806739
sw4,sw7,2.926758
sw4,sw6,2.736173
sw5,sw4,3.806739
sw5,sw1,3.115624
sw5,sw6,2.586312
sw6,sw4,2.736173
sw6,sw5,2.586312
sw6,sw1,2.2556
sw7,sw4,2.926758
sw7,rogue_one,2.436594
sw7,sw6,2.030758
the_departed,se7en,2.959088
the_departed,reservoir_dogs,2.038923
the_departed,fargo,1.818919
the_usual_suspects,se7en,2.515647
the_usual_suspects,reservoir_dogs,1.591153
the_usual_suspects,the_departed,1.589724
