Source,Target,Weight
fargo,the_departed,61.557402
fargo,reservoir_dogs,50.94503
fargo,sw7,43.012603
hobbit1,hobbit3,102.312257
hobbit1,lotr2,76.028283
hobbit1,rogue_one,66.600067
hobbit3,hobbit1,102.312257
hobbit3,rogue_one,61.697927
hobbit3,lotr2,49.270792
lotr1,lotr2,86.700191
lotr1,hobbit1,66.146316
lotr1,lotr3,62.853551
lotr2,lotr3,123.533045
lotr2,lotr1,86.700191
lotr2,hobbit1,76.028283
lotr3,lotr2,123.533045
lotr3,sw2,72.453268
lotr3,lotr1,62.853551
pirates1,lotr3,60.175713
pirates1,hobbit1,60.157613
pirates1,pirates2,58.476113
pirates2,pirates3,74.99625
pirates2,pirates4,74.99625
pirates2,sw5,69.280865
pirates3,pirates2,74.99625
pirates3,sw2,64.909775
pirates4,pirates2,74.99625
pirates4,sw2,64.909775
reservoir_dogs,the_departed,81.987374
reservoir_dogs,the_usual_suspects,73.953557
reservoir_dogs,fargo,50.94503
rogue_one,sw4,96.76795
rogue_one,sw7,91.407678
rogue_one,sw5,86.843248
se7en,the_departed,96.497153
se7en,the_usual_suspects,80.873433
se7en,sw4,61.534675
sw1,sw2,148.082334
sw1,sw5,96.525097
sw1,sw4,90.456807
sw2,sw1,148.082334
sw2,sw5,91.987858
sw2,sw4,89.118617
sw3,sw2,42.775259
sw3,sw1,41.128568
sw3,rogue_one,38.053198
sw4,sw5,127.681307
sw4,sw7,108.542277
sw4,rogue_one,96.76795
sw5,sw4,127.681307
sw5,sw1,96.525097
sw5,sw2,91.987858
sw6,sw5,84.012434
sw6,sw4,79.321012
sw6,sw1,78.357624
sw7,sw4,108.542277
sw7,rogue_one,91.407678
sw7,sw1,84.026552
the_departed,se7en,96.497153
the_departed,reservoir_dogs,81.987374
the_departed,fargo,61.557402
the_usual_suspects,se7en,80.873433
the_usual_suspects,reservoir_dogs,73.953557
the_usual_suspects,the_departed,53.676865
