Source,Target,Weight
fargo,the_departed,26.723677
fargo,reservoir_dogs,26.500596
fargo,the_usual_suspects,21.866527
hobbit1,hobbit3,39.824771
hobbit1,lotr2,36.678404
hobbit1,lotr1,29.004844
hobbit3,hobbit1,39.824771
hobbit3,lotr2,30.746526
hobbit3,rogue_one,24.532051
lotr1,lotr2,49.736397
lotr1,lotr3,35.18525
lotr1,hobbit1,29.004844
lotr2,lotr1,49.736397
lotr2,lotr3,48.981191
lotr2,hobbit1,36.678404
lotr3,lotr2,48.981191
lotr3,lotr1,35.18525
lotr3,sw2,28.16584
pirates1,pirates2,27.77392
pirates1,pirates3,27.419797
pirates1,pirates4,27.419797
pirates2,pirates3,33.510941
pirates2,pirates4,33.510941
pirates2,pirates1,27.77392
pirates3,pirates2,33.510941
pirates3,sw2,28.640165
pirates4,pirates2,33.510941
pirates4,sw2,28.640165
reservoir_dogs,the_departed,49.446203
reservoir_dogs,the_usual_suspects,45.785449
reservoir_dogs,se7en,27.307482
rogue_one,sw4,48.747197
rogue_one,sw7,34.113393
rogue_one,sw5,33.935116
se7en,the_departed,59.758575
se7en,the_usual_suspects,50.055061
se7en,sw4,32.735367
sw1,sw2,49.118326
sw1,sw4,41.010499
sw1,sw5,37.104375
sw2,sw1,49.118326
sw2,sw4,36.922168
sw2,sw5,35.492458
sw3,sw2,28.761253
sw3,sw1,25.475111
sw3,rogue_one,20.701791
sw4,rogue_one,48.747197
sw4,sw5,46.737708
sw4,sw1,41.010499
sw5,sw4,46.737708
sw5,sw6,38.878737
sw5,sw1,37.104375
sw6,sw5,38.878737
sw6,sw4,37.705969
sw6,sw1,31.174985
sw7,sw4,37.090612
sw7,rogue_one,34.113393
sw7,sw5,31.149737
the_departed,se7en,59.758575
the_departed,reservoir_dogs,49.446203
the_departed,the_usual_suspects,38.415735
the_usual_suspects,se7en,50.055061
the_usual_suspects,reservoir_dogs,45.785449
the_usual_suspects,the_departed,38.415735
