Source,Target,Weight
fargo,the_departed,94.197438
fargo,reservoir_dogs,78.045735
fargo,sw7,71.108583
hobbit1,hobbit3,169.118891
hobbit1,lotr2,114.586914
hobbit1,rogue_one,112.069932
hobbit3,hobbit1,169.118891
hobbit3,rogue_one,96.302003
hobbit3,lotr2,68.054988
lotr1,lotr2,151.929505
lotr1,lotr3,115.313653
lotr1,pirates1,114.220445
lotr2,lotr3,234.741784
lotr2,lotr1,151.929505
lotr2,pirates1,117.27454
lotr3,lotr2,234.741784
lotr3,pirates1,128.205128
lotr3,pirates3,121.094696
pirates1,pirates2,201.73492
pirates1,pirates3,189.214759
pirates1,pirates4,189.214759
pirates2,pirates1,201.73492
pirates2,pirates3,153.045608
pirates2,pirates4,153.045608
pirates3,pirates1,189.214759
pirates3,pirates2,153.045608
pirates4,pirates1,189.214759
pirates4,pirates2,153.045608
reservoir_dogs,the_departed,117.109732
reservoir_dogs,the_usual_suspects,113.662196
reservoir_dogs,fargo,78.045735
rogue_one,sw7,147.167035
rogue_one,sw4,144.654998
rogue_one,sw5,137.098985
se7en,the_departed,148.104265
se7en,the_usual_suspects,135.501355
se7en,sw4,91.508053
sw1,sw2,269.179004
sw1,sw5,171.438368
sw1,sw6,136.295489
sw2,sw1,269.179004
sw2,sw5,162.179695
sw2,sw6,147.536146
sw3,sw1,64.90135
sw3,sw2,62.127237
sw3,pirates1,57.557269
sw4,sw5,201.73492
sw4,sw7,167.785235
sw4,rogue_one,144.654998
sw5,sw4,201.73492
sw5,sw1,171.438368
sw5,sw2,162.179695
sw6,sw5,154.202005
sw6,sw2,147.536146
sw6,sw1,136.295489
sw7,sw4,167.785235
sw7,rogue_one,147.167035
sw7,sw5,142.045455
the_departed,se7en,148.104265
the_departed,reservoir_dogs,117.109732
the_departed,the_usual_suspects,104.471375
the_usual_suspects,se7en,135.501355
the_usual_suspects,reservoir_dogs,113.662196
the_usual_suspects,the_departed,104.471375
