Source,Target,Weight
fargo,reservoir_dogs,23.071244
fargo,the_departed,21.712226
fargo,the_usual_suspects,18.242183
hobbit1,hobbit3,35.746202
hobbit1,lotr2,33.318895
hobbit1,lotr1,25.500446
hobbit3,hobbit1,35.746202
hobbit3,lotr2,27.007319
hobbit3,lotr3,21.20531
lotr1,lotr2,40.623984
lotr1,lotr3,30.367446
lotr1,hobbit1,25.500446
lotr2,lotr3,45.402951
lotr2,lotr1,40.623984
lotr2,hobbit1,33.318895
lotr3,lotr2,45.402951
lotr3,lotr1,30.367446
lotr3,hobbit1,23.336678
pirates1,pirates2,35.384452
pirates1,pirates3,33.429164
pirates1,pirates4,33.429164
pirates2,pirates1,35.384452
pirates2,pirates3,32.651995
pirates2,pirates4,32.651995
pirates3,pirates1,33.429164
pirates3,pirates2,32.651995
pirates4,pirates1,33.429164
pirates4,pirates2,32.651995
reservoir_dogs,the_departed,40.638843
reservoir_dogs,the_usual_suspects,38.165026
reservoir_dogs,se7en,27.387506
rogue_one,sw4,35.497497
rogue_one,sw5,29.467232
rogue_one,sw7,26.901246
se7en,the_departed,55.45389
se7en,the_usual_suspects,43.710115
se7en,sw4,28.345475
sw1,sw2,43.007053
sw1,sw4,26.193782
sw1,rogue_one,24.556148
sw2,sw1,43.007053
sw2,sw3,28.45274
sw2,sw4,27.406271
sw3,sw2,28.45274
sw3,sw1,23.213167
sw3,rogue_one,17.445309
sw4,sw5,39.928129
sw4,rogue_one,35.497497
sw4,sw6,32.743942
sw5,sw4,39.928129
sw5,sw6,34.347736
sw5,rogue_one,29.467232
sw6,sw5,34.347736
sw6,sw4,32.743942
sw6,rogue_one,26.367136
sw7,sw4,29.828486
sw7,rogue_one,26.901246
sw7,sw5,26.772328
the_departed,se7en,55.45389
the_departed,reservoir_dogs,40.638843
the_departed,the_usual_suspects,34.456619
the_usual_suspects,se7en,43.710115
the_usual_suspects,reservoir_dogs,38.165026
the_usual_suspects,the_departed,34.456619
