Source,Target,Weight
fargo,the_departed,19.07305
fargo,reservoir_dogs,15.378228
fargo,sw7,13.554543
hobbit1,hobbit3,31.546736
hobbit1,rogue_one,21.595474
hobbit1,lotr2,20.855492
hobbit3,hobbit1,31.546736
hobbit3,rogue_one,18.879323
hobbit3,lotr2,11.896406
lotr1,lotr2,30.816641
lotr1,pirates1,22.946306
lotr1,sw2,22.674709
lotr2,lotr3,41.462808
lotr2,lotr1,30.816641
lotr2,pirates1,22.948412
lotr3,lotr2,41.462808
lotr3,pirates1,25.574793
lotr3,pirates3,23.212628
pirates1,pirates2,37.969397
pirates1,pirates3,34.818942
pirates1,pirates4,34.818942
pirates2,pirates1,37.969397
pirates2,pirates3,28.296548
pirates2,pirates4,28.296548
pirates3,pirates1,34.818942
pirates3,pirates2,28.296548
pirates4,pirates1,34.818942
pirates4,pirates2,28.296548
reservoir_dogs,the_departed,23.393455
reservoir_dogs,the_usual_suspects,20.333055
reservoir_dogs,fargo,15.378228
rogue_one,sw7,27.912689
rogue_one,sw4,27.656397
rogue_one,sw5,25.511506
se7en,the_departed,29.679755
se7en,the_usual_suspects,25.848476
se7en,sw4,16.635614
sw1,sw2,53.625054
sw1,sw5,33.9098
sw1,sw4,26.133542
sw2,sw1,53.625054
sw2,sw5,31.995905
sw2,sw4,28.192839
sw3,sw1,11.393415
sw3,sw2,10.999769
sw3,pirates1,10.679425
sw4,sw5,38.473376
sw4,sw7,32.832097
sw4,sw2,28.192839
sw5,sw4,38.473376
sw5,sw1,33.9098
sw5,sw2,31.995905
sw6,sw5,28.823428
sw6,sw2,27.736174
sw6,sw1,25.664716
sw7,sw4,32.832097
sw7,rogue_one,27.912689
sw7,sw5,26.812527
the_departed,se7en,29.679755
the_departed,reservoir_dogs,23.393455
the_departed,the_usual_suspects,19.126676
the_usual_suspects,se7en,25.848476
the_usual_suspects,reservoir_dogs,20.333055
the_usual_suspects,the_departed,19.126676
