Source,Target,Weight
fargo,the_departed,108.908734
fargo,sw7,93.676815
fargo,reservoir_dogs,92.824654
hobbit1,hobbit3,207.511932
hobbit1,rogue_one,142.005112
hobbit1,lotr2,120.583625
hobbit3,hobbit1,207.511932
hobbit3,rogue_one,107.921433
hobbit3,lotr3,70.165591
lotr1,lotr2,179.823773
lotr1,lotr3,175.22341
lotr1,pirates1,151.308821
lotr2,lotr3,350.262697
lotr2,sw1,188.928774
lotr2,lotr1,179.823773
lotr3,lotr2,350.262697
lotr3,lotr1,175.22341
lotr3,pirates1,158.805781
pirates1,pirates2,283.04557
pirates1,pirates3,281.848929
pirates1,pirates4,281.848929
pirates2,pirates1,283.04557
pirates2,pirates3,255.885363
pirates2,pirates4,255.885363
pirates3,pirates1,281.848929
pirates3,pirates2,255.885363
pirates4,pirates1,281.848929
pirates4,pirates2,255.885363
reservoir_dogs,the_usual_suspects,238.948626
reservoir_dogs,the_departed,195.27436
reservoir_dogs,fargo,92.824654
rogue_one,sw7,184.229919
rogue_one,sw5,178.794922
rogue_one,sw4,177.462289
se7en,the_departed,166.306336
se7en,the_usual_suspects,158.127767
se7en,sw4,120.148985
sw1,sw2,310.269935
sw1,sw5,197.005516
sw1,lotr2,188.928774
sw2,sw1,310.269935
sw2,sw6,205.086136
sw2,sw5,183.688464
sw3,sw1,69.725282
sw3,pirates1,67.001675
sw3,sw2,64.796216
sw4,sw5,295.508274
sw4,sw7,189.933523
sw4,rogue_one,177.462289
sw5,sw4,295.508274
sw5,sw6,216.778669
sw5,sw7,203.293352
sw6,sw5,216.778669
sw6,sw2,205.086136
sw6,sw1,180.245133
sw7,sw5,203.293352
sw7,sw4,189.933523
sw7,rogue_one,184.229919
the_departed,reservoir_dogs,195.27436
the_departed,se7en,166.306336
the_departed,the_usual_suspects,134.952767
the_usual_suspects,reservoir_dogs,238.948626
the_usual_suspects,se7en,158.127767
the_usual_suspects,the_departed,134.952767
