Source,Target,Weight
fargo,the_departed,29.164722
fargo,reservoir_dogs,25.369121
fargo,the_usual_suspects,17.955256
hobbit1,hobbit3,39.858105
hobbit1,lotr2,30.148633
hobbit1,rogue_one,22.735023
hobbit3,hobbit1,39.858105
hobbit3,rogue_one,19.490138
hobbit3,lotr2,16.191186
lotr1,lotr2,39.64164
lotr1,lotr3,27.911131
lotr1,hobbit1,22.626994
lotr2,lotr3,49.790878
lotr2,lotr1,39.64164
lotr2,hobbit1,30.148633
lotr3,lotr2,49.790878
lotr3,lotr1,27.911131
lotr3,sw2,24.876241
pirates1,pirates2,46.048996
pirates1,pirates3,40.625635
pirates1,pirates4,40.625635
pirates2,pirates1,46.048996
pirates2,pirates3,36.858206
pirates2,pirates4,36.858206
pirates3,pirates1,40.625635
pirates3,pirates2,36.858206
pirates4,pirates1,40.625635
pirates4,pirates2,36.858206
reservoir_dogs,the_departed,37.037037
reservoir_dogs,the_usual_suspects,32.728939
reservoir_dogs,fargo,25.369121
rogue_one,sw7,41.607722
rogue_one,sw4,41.416442
rogue_one,sw5,35.607463
se7en,the_departed,46.620047
se7en,the_usual_suspects,39.275755
se7en,sw4,26.065424
sw1,sw2,62.992126
sw1,sw5,43.616696
sw1,sw4,38.334739
sw2,sw1,62.992126
sw2,sw5,36.555052
sw2,sw6,31.890806
sw3,sw6,24.196085
sw3,sw5,24.114399
sw3,sw2,17.853317
sw4,sw5,61.858221
sw4,sw7,45.049104
sw4,rogue_one,41.416442
sw5,sw4,61.858221
sw5,sw1,43.616696
sw5,sw6,39.195704
sw6,sw4,40.086587
sw6,sw5,39.195704
sw6,sw1,35.44591
sw7,sw4,45.049104
sw7,rogue_one,41.607722
sw7,sw5,35.226152
the_departed,se7en,46.620047
the_departed,reservoir_dogs,37.037037
the_departed,fargo,29.164722
the_usual_suspects,se7en,39.275755
the_usual_suspects,reservoir_dogs,32.728939
the_usual_suspects,the_departed,23.48355
