Source,Target,Weight
fargo,reservoir_dogs,3.051683
fargo,the_departed,2.899845
fargo,the_usual_suspects,2.425754
hobbit1,lotr2,3.843212
hobbit1,hobbit3,3.653342
hobbit1,lotr1,2.649716
hobbit3,hobbit1,3.653342
hobbit3,lotr2,3.498412
hobbit3,rogue_one,2.489513
lotr1,lotr2,5.367254
lotr1,lotr3,3.497433
lotr1,hobbit1,2.649716
lotr2,lotr1,5.367254
lotr2,lotr3,4.335592
lotr2,hobbit1,3.843212
lotr3,lotr2,4.335592
lotr3,lotr1,3.497433
lotr3,sw2,2.771734
pirates1,lotr2,2.668631
pirates1,pirates2,2.611627
pirates1,lotr3,2.595104
pirates2,pirates3,3.139737
pirates2,pirates4,3.139737
pirates2,pirates1,2.611627
pirates3,pirates2,3.139737
pirates3,sw4,2.690429
pirates4,pirates2,3.139737
pirates4,sw4,2.690429
reservoir_dogs,the_departed,5.039865
reservoir_dogs,the_usual_suspects,4.573457
reservoir_dogs,fargo,3.051683
rogue_one,sw4,4.337962
rogue_one,sw5,3.203444
rogue_one,sw6,3.138417
se7en,the_departed,5.751986
se7en,the_usual_suspects,4.523904
se7en,sw4,3.188084
sw1,sw2,4.324792
sw1,sw4,3.60818
sw1,sw5,3.292799
sw2,sw1,4.324792
sw2,sw4,3.625014
sw2,sw5,3.458233
sw3,sw2,3.0695
sw3,sw1,2.557486
sw3,rogue_one,2.147656
sw4,rogue_one,4.337962
sw4,sw5,4.237917
sw4,sw6,3.827766
sw5,sw4,4.237917
sw5,sw6,3.655412
sw5,sw2,3.458233
sw6,sw4,3.827766
sw6,sw5,3.655412
sw6,rogue_one,3.138417
sw7,sw4,3.40676
sw7,rogue_one,3.063266
sw7,sw2,2.981808
the_departed,se7en,5.751986
the_departed,reservoir_dogs,5.039865
the_departed,the_usual_suspects,4.03125
the_usual_suspects,reservoir_dogs,4.573457
the_usual_suspects,se7en,4.523904
the_usual_suspects,the_departed,4.03125
