Source,Target,Weight
fargo,the_departed,14.607283
fargo,reservoir_dogs,12.584157
fargo,sw7,8.790822
hobbit1,hobbit3,19.115707
hobbit1,lotr2,14.436472
hobbit1,rogue_one,10.808474
hobbit3,hobbit1,19.115707
hobbit3,rogue_one,9.328445
hobbit3,lotr2,7.642747
lotr1,lotr2,19.637878
lotr1,lotr3,13.381865
lotr1,hobbit1,10.600969
lotr2,lotr3,23.320352
lotr2,lotr1,19.637878
lotr2,hobbit1,14.436472
lotr3,lotr2,23.320352
lotr3,lotr1,13.381865
lotr3,sw2,11.996593
pirates1,pirates2,21.92021
pirates1,pirates3,19.194595
pirates1,pirates4,19.194595
pirates2,pirates1,21.92021
pirates2,pirates3,17.543244
pirates2,pirates4,17.543244
pirates3,pirates1,19.194595
pirates3,pirates2,17.543244
pirates4,pirates1,19.194595
pirates4,pirates2,17.543244
reservoir_dogs,the_departed,18.483263
reservoir_dogs,the_usual_suspects,15.543397
reservoir_dogs,fargo,12.584157
rogue_one,sw7,20.384451
rogue_one,sw4,20.305393
rogue_one,sw5,17.254469
se7en,the_departed,23.282345
se7en,the_usual_suspects,19.034567
se7en,sw4,12.511573
sw1,sw2,31.248047
sw1,sw5,21.425664
sw1,sw4,18.592544
sw2,sw1,31.248047
sw2,sw5,17.944301
sw2,sw6,15.43591
sw3,sw5,11.843851
sw3,sw6,11.778147
sw3,sw4,8.529294
sw4,sw5,30.120482
sw4,sw7,22.133687
sw4,rogue_one,20.305393
sw5,sw4,30.120482
sw5,sw1,21.425664
sw5,sw6,18.877185
sw6,sw4,19.514099
sw6,sw5,18.877185
sw6,sw1,17.244947
sw7,sw4,22.133687
sw7,rogue_one,20.384451
sw7,sw5,17.130914
the_departed,se7en,23.282345
the_departed,reservoir_dogs,18.483263
the_departed,fargo,14.607283
the_usual_suspects,se7en,19.034567
the_usual_suspects,reservoir_dogs,15.543397
the_usual_suspects,the_departed,11.126441
