Source,Target,Weight
fargo,the_departed,27.657162
fargo,reservoir_dogs,27.250927
fargo,sw7,20.668417
hobbit1,hobbit3,50.769153
hobbit1,lotr2,41.578313
hobbit1,lotr1,30.644766
hobbit3,hobbit1,50.769153
hobbit3,lotr2,27.998656
hobbit3,rogue_one,24.171521
lotr1,lotr2,52.306727
lotr1,lotr3,37.344088
lotr1,hobbit1,30.644766
lotr2,lotr3,64.985703
lotr2,lotr1,52.306727
lotr2,hobbit1,41.578313
lotr3,lotr2,64.985703
lotr3,lotr1,37.344088
lotr3,pirates3,28.772011
pirates1,pirates3,52.1458
pirates1,pirates4,52.1458
pirates1,pirates2,50.782043
pirates2,pirates1,50.782043
pirates2,pirates3,48.100048
pirates2,pirates4,48.100048
pirates3,pirates1,52.1458
pirates3,pirates2,48.100048
pirates4,pirates1,52.1458
pirates4,pirates2,48.100048
reservoir_dogs,the_departed,55.906524
reservoir_dogs,the_usual_suspects,50.638039
reservoir_dogs,se7en,30.962628
rogue_one,sw4,59.577003
rogue_one,sw7,46.988065
rogue_one,sw5,44.806882
se7en,the_departed,71.027772
se7en,the_usual_suspects,61.00909
se7en,sw4,40.76807
sw1,sw2,70.977358
sw1,sw4,40.479275
sw1,rogue_one,39.621221
sw2,sw1,70.977358
sw2,sw4,35.821751
sw2,sw5,35.059426
sw3,sw2,30.281925
sw3,sw1,28.397796
sw3,sw6,22.68654
sw4,sw5,60.712768
sw4,rogue_one,59.577003
sw4,sw7,45.964332
sw5,sw4,60.712768
sw5,sw6,53.668223
sw5,rogue_one,44.806882
sw6,sw5,53.668223
sw6,sw4,45.201826
sw6,rogue_one,36.931713
sw7,rogue_one,46.988065
sw7,sw4,45.964332
sw7,sw5,43.54642
the_departed,se7en,71.027772
the_departed,reservoir_dogs,55.906524
the_departed,the_usual_suspects,40.655364
the_usual_suspects,se7en,61.00909
the_usual_suspects,reservoir_dogs,50.638039
the_usual_suspects,the_departed,40.655364
