Source,Target,Weight
fargo,the_departed,48.181161
fargo,reservoir_dogs,41.633707
fargo,sw7,30.566084
hobbit1,hobbit3,63.840654
hobbit1,lotr2,46.871338
hobbit1,lotr1,38.455622
hobbit3,hobbit1,63.840654
hobbit3,rogue_one,30.493383
hobbit3,lotr2,29.145172
lotr1,lotr2,58.055152
lotr1,lotr3,43.463143
lotr1,hobbit1,38.455622
lotr2,lotr3,78.027466
lotr2,lotr1,58.055152
lotr2,hobbit1,46.871338
lotr3,lotr2,78.027466
lotr3,lotr1,43.463143
lotr3,pirates3,36.084148
pirates1,pirates2,68.540096
pirates1,pirates3,59.591204
pirates1,pirates4,59.591204
pirates2,pirates1,68.540096
pirates2,pirates3,54.647795
pirates2,pirates4,54.647795
pirates3,pirates1,59.591204
pirates3,pirates2,54.647795
pirates4,pirates1,59.591204
pirates4,pirates2,54.647795
reservoir_dogs,the_departed,62.262624
reservoir_dogs,the_usual_suspects,60.251853
reservoir_dogs,fargo,41.633707
rogue_one,sw4,68.927488
rogue_one,sw7,58.82699
rogue_one,sw5,57.544021
se7en,the_departed,79.681275
se7en,the_usual_suspects,75.889808
se7en,sw4,46.748633
sw1,sw2,89.023413
sw1,sw4,56.760132
sw1,sw5,53.960717
sw2,sw1,89.023413
sw2,sw4,53.061658
sw2,sw5,50.81559
sw3,sw2,34.821366
sw3,sw1,33.091763
sw3,sw6,28.920959
sw4,sw5,97.933601
sw4,rogue_one,68.927488
sw4,sw7,64.922418
sw5,sw4,97.933601
sw5,sw6,60.562016
sw5,rogue_one,57.544021
sw6,sw5,60.562016
sw6,sw4,60.067275
sw6,rogue_one,43.863497
sw7,sw4,64.922418
sw7,rogue_one,58.82699
sw7,sw5,51.321529
the_departed,se7en,79.681275
the_departed,reservoir_dogs,62.262624
the_departed,fargo,48.181161
the_usual_suspects,se7en,75.889808
the_usual_suspects,reservoir_dogs,60.251853
the_usual_suspects,the_departed,47.116472
