Source,Target,Weight
fargo,the_departed,15.481793
fargo,reservoir_dogs,12.464632
fargo,sw7,10.240131
hobbit1,hobbit3,23.460961
hobbit1,lotr2,17.55618
hobbit1,rogue_one,15.566383
hobbit3,hobbit1,23.460961
hobbit3,rogue_one,14.738394
hobbit3,lotr2,11.045086
lotr1,lotr2,21.278407
lotr1,hobbit1,14.487085
lotr1,lotr3,14.43293
lotr2,lotr3,26.952725
lotr2,lotr1,21.278407
lotr2,hobbit1,17.55618
lotr3,lotr2,26.952725
lotr3,sw2,17.411289
lotr3,lotr1,14.43293
pirates1,lotr3,14.220301
pirates1,hobbit1,13.661389
pirates1,lotr2,13.070016
pirates2,pirates3,16.710671
pirates2,pirates4,16.710671
pirates2,sw5,16.401778
pirates3,pirates2,16.710671
pirates3,sw2,15.619387
pirates4,pirates2,16.710671
pirates4,sw2,15.619387
reservoir_dogs,the_departed,20.472925
reservoir_dogs,the_usual_suspects,16.748735
reservoir_dogs,fargo,12.464632
rogue_one,sw4,23.234201
rogue_one,sw7,21.692915
rogue_one,sw5,20.17512
se7en,the_departed,24.138847
se7en,the_usual_suspects,19.021532
se7en,sw4,14.206563
sw1,sw2,36.163749
sw1,sw5,23.111234
sw1,sw4,21.964988
sw2,sw1,36.163749
sw2,sw5,21.821197
sw2,sw4,21.715055
sw3,sw2,9.709021
sw3,sw1,9.232161
sw3,rogue_one,8.749289
sw4,sw5,30.199619
sw4,sw7,26.257057
sw4,rogue_one,23.234201
sw5,sw4,30.199619
sw5,sw1,23.111234
sw5,sw2,21.821197
sw6,sw5,19.511434
sw6,sw4,18.829555
sw6,sw1,18.41112
sw7,sw4,26.257057
sw7,rogue_one,21.692915
sw7,sw1,20.133688
the_departed,se7en,24.138847
the_departed,reservoir_dogs,20.472925
the_departed,fargo,15.481793
the_usual_suspects,se7en,19.021532
the_usual_suspects,reservoir_dogs,16.748735
the_usual_suspects,the_departed,12.030944
