Source,Target,Weight
fargo,the_departed,0.444126
fargo,reservoir_dogs,0.365887
fargo,sw7,0.339608
hobbit1,hobbit3,0.722184
hobbit1,rogue_one,0.529543
hobbit1,lotr2,0.352877
hobbit3,hobbit1,0.722184
hobbit3,rogue_one,0.407002
hobbit3,lotr3,0.177378
lotr1,lotr2,0.715289
lotr1,lotr3,0.675809
lotr1,pirates1,0.618167
lotr2,lotr3,1.265531
lotr2,sw1,0.747013
lotr2,lotr1,0.715289
lotr3,lotr2,1.265531
lotr3,lotr1,0.675809
lotr3,pirates1,0.643785
pirates1,pirates2,1.08207
pirates1,pirates3,1.007734
pirates1,pirates4,1.007734
pirates2,pirates1,1.08207
pirates2,pirates3,0.972225
pirates2,pirates4,0.972225
pirates3,pirates1,1.007734
pirates3,pirates2,0.972225
pirates4,pirates1,1.007734
pirates4,pirates2,0.972225
reservoir_dogs,the_usual_suspects,0.888286
reservoir_dogs,the_departed,0.783349
reservoir_dogs,fargo,0.365887
rogue_one,sw7,0.642697
rogue_one,pirates2,0.628871
rogue_one,sw4,0.628067
se7en,the_departed,0.665717
se7en,the_usual_suspects,0.556678
se7en,lotr1,0.387765
sw1,sw2,1.242594
sw1,sw5,0.781753
sw1,lotr2,0.747013
sw2,sw1,1.242594
sw2,sw6,0.804387
sw2,sw5,0.727731
sw3,pirates1,0.217668
sw3,sw1,0.191118
sw3,lotr3,0.187238
sw4,sw5,1.161134
sw4,sw7,0.748007
sw4,sw2,0.661224
sw5,sw4,1.161134
sw5,sw6,0.855354
sw5,sw7,0.80749
sw6,sw5,0.855354
sw6,sw2,0.804387
sw6,sw1,0.709844
sw7,sw5,0.80749
sw7,sw4,0.748007
sw7,rogue_one,0.642697
the_departed,reservoir_dogs,0.783349
the_departed,se7en,0.665717
the_departed,the_usual_suspects,0.45948
the_usual_suspects,reservoir_dogs,0.888286
the_usual_suspects,se7en,0.556678
the_usual_suspects,the_departed,0.45948
