Source,Target,Weight
fargo,the_departed,0.103584
fargo,reservoir_dogs,0.102946
fargo,the_usual_suspects,0.079379
hobbit1,hobbit3,0.124083
hobbit1,lotr2,0.122865
hobbit1,sw2,0.084697
hobbit3,hobbit1,0.124083
hobbit3,lotr2,0.102529
hobbit3,rogue_one,0.083165
lotr1,lotr2,0.196254
lotr1,lotr3,0.115788
lotr1,sw2,0.092152
lotr2,lotr1,0.196254
lotr2,lotr3,0.141206
lotr2,hobbit1,0.122865
lotr3,lotr2,0.141206
lotr3,lotr1,0.115788
lotr3,sw2,0.09726
pirates1,lotr3,0.090362
pirates1,lotr2,0.090169
pirates1,hobbit1,0.083215
pirates2,pirates3,0.101703
pirates2,pirates4,0.101703
pirates2,the_departed,0.101198
pirates3,sw4,0.102918
pirates3,pirates2,0.101703
pirates4,sw4,0.102918
pirates4,pirates2,0.101703
reservoir_dogs,the_departed,0.203351
reservoir_dogs,the_usual_suspects,0.156114
reservoir_dogs,fargo,0.102946
rogue_one,sw4,0.181083
rogue_one,sw5,0.111515
rogue_one,sw7,0.110804
se7en,the_departed,0.247294
se7en,the_usual_suspects,0.179107
se7en,sw4,0.114459
sw1,sw2,0.164562
sw1,sw4,0.150711
sw1,sw5,0.126133
sw2,sw1,0.164562
sw2,sw4,0.132674
sw2,sw5,0.11826
sw3,sw2,0.103806
sw3,sw1,0.088116
sw3,rogue_one,0.072998
sw4,rogue_one,0.181083
sw4,sw5,0.153869
sw4,sw1,0.150711
sw5,sw4,0.153869
sw5,sw6,0.131182
sw5,sw1,0.126133
sw6,sw5,0.131182
sw6,sw4,0.130765
sw6,rogue_one,0.105275
sw7,sw4,0.12143
sw7,rogue_one,0.110804
sw7,sw2,0.101961
the_departed,se7en,0.247294
the_departed,reservoir_dogs,0.203351
the_departed,the_usual_suspects,0.12598
the_usual_suspects,se7en,0.179107
the_usual_suspects,reservoir_dogs,0.156114
the_usual_suspects,the_departed,0.12598
