Source,Target,Weight
fargo,the_departed,3.636985
fargo,reservoir_dogs,2.876241
fargo,sw7,2.181415
hobbit1,hobbit3,5.216239
hobbit1,rogue_one,4.38118
hobbit1,lotr2,3.543611
hobbit3,hobbit1,5.216239
hobbit3,rogue_one,3.964966
hobbit3,lotr2,1.94303
lotr1,lotr2,6.290376
lotr1,sw2,4.028035
lotr1,lotr3,3.973631
lotr2,lotr3,6.753061
lotr2,lotr1,6.290376
lotr2,pirates1,3.988959
lotr3,lotr2,6.753061
lotr3,pirates1,4.369312
lotr3,pirates3,4.143601
pirates1,pirates2,6.754794
pirates1,pirates3,5.277156
pirates1,pirates4,5.277156
pirates2,pirates1,6.754794
pirates2,pirates3,4.758211
pirates2,pirates4,4.758211
pirates3,pirates1,5.277156
pirates3,pirates2,4.758211
pirates4,pirates1,5.277156
pirates4,pirates2,4.758211
reservoir_dogs,the_departed,4.086887
reservoir_dogs,the_usual_suspects,3.316552
reservoir_dogs,fargo,2.876241
rogue_one,sw7,4.97008
rogue_one,sw4,4.838421
rogue_one,sw1,4.406859
se7en,the_departed,5.93581
se7en,the_usual_suspects,5.145727
se7en,lotr1,3.047991
sw1,sw2,8.991512
sw1,sw5,6.246799
sw1,sw6,4.61059
sw2,sw1,8.991512
sw2,sw5,4.842779
sw2,sw6,4.521061
sw3,sw6,3.194215
sw3,sw5,3.098738
sw3,sw4,1.915606
sw4,sw5,7.752599
sw4,sw7,5.881799
sw4,sw6,5.563839
sw5,sw4,7.752599
sw5,sw1,6.246799
sw5,sw6,5.308194
sw6,sw4,5.563839
sw6,sw5,5.308194
sw6,sw1,4.61059
sw7,sw4,5.881799
sw7,rogue_one,4.97008
sw7,sw6,4.107805
the_departed,se7en,5.93581
the_departed,reservoir_dogs,4.086887
the_departed,fargo,3.636985
the_usual_suspects,se7en,5.145727
the_usual_suspects,reservoir_dogs,3.316552
the_usual_suspects,the_departed,3.284482
