Source,Target,Weight
fargo,the_departed,0.877562
fargo,reservoir_dogs,0.728044
fargo,sw7,0.486932
hobbit1,hobbit3,0.988994
hobbit1,lotr2,0.739632
hobbit1,rogue_one,0.541591
hobbit3,hobbit1,0.988994
hobbit3,rogue_one,0.476966
hobbit3,lotr2,0.37332
lotr1,lotr2,1.12487
lotr1,lotr3,0.687791
lotr1,hobbit1,0.509873
lotr2,lotr1,1.12487
lotr2,lotr3,1.124614
lotr2,hobbit1,0.739632
lotr3,lotr2,1.124614
lotr3,lotr1,0.687791
lotr3,sw2,0.627657
pirates1,pirates2,1.110875
pirates1,pirates3,0.947648
pirates1,pirates4,0.947648
pirates2,pirates1,1.110875
pirates2,pirates3,0.881379
pirates2,pirates4,0.881379
pirates3,pirates1,0.947648
pirates3,pirates2,0.881379
pirates4,pirates1,0.947648
pirates4,pirates2,0.881379
reservoir_dogs,the_departed,1.100642
reservoir_dogs,the_usual_suspects,0.776122
reservoir_dogs,fargo,0.728044
rogue_one,sw7,1.134669
rogue_one,sw4,1.128841
rogue_one,sw5,0.921865
se7en,the_departed,1.385464
se7en,the_usual_suspects,1.015761
se7en,sw7,0.654031
sw1,sw2,1.81767
sw1,sw5,1.203333
sw1,sw4,0.99406
sw2,sw1,1.81767
sw2,sw5,1.005709
sw2,sw6,0.823299
sw3,sw5,0.664874
sw3,sw6,0.640488
sw3,sw4,0.44902
sw4,sw5,1.642532
sw4,sw7,1.248137
sw4,rogue_one,1.128841
sw5,sw4,1.642532
sw5,sw1,1.203333
sw5,sw2,1.005709
sw6,sw4,1.064265
sw6,sw5,0.988679
sw6,sw1,0.936383
sw7,sw4,1.248137
sw7,rogue_one,1.134669
sw7,sw5,0.92735
the_departed,se7en,1.385464
the_departed,reservoir_dogs,1.100642
the_departed,fargo,0.877562
the_usual_suspects,se7en,1.015761
the_usual_suspects,reservoir_dogs,0.776122
the_usual_suspects,the_departed,0.551605
