Source,Target,Weight
fargo,reservoir_dogs,25.394246
fargo,the_departed,24.327349
fargo,the_usual_suspects,19.130701
hobbit1,hobbit3,37.093364
hobbit1,lotr2,30.968381
hobbit1,lotr1,24.277737
hobbit3,hobbit1,37.093364
hobbit3,lotr2,24.23185
hobbit3,rogue_one,19.666457
lotr1,lotr2,40.08498
lotr1,lotr3,29.006526
lotr1,hobbit1,24.277737
lotr2,lotr3,48.339537
lotr2,lotr1,40.08498
lotr2,hobbit1,30.968381
lotr3,lotr2,48.339537
lotr3,lotr1,29.006526
lotr3,hobbit1,21.835015
pirates1,pirates3,37.516413
pirates1,pirates4,37.516413
pirates1,pirates2,37.169194
pirates2,pirates1,37.169194
pirates2,pirates3,34.867503
pirates2,pirates4,34.867503
pirates3,pirates1,37.516413
pirates3,pirates2,34.867503
pirates4,pirates1,37.516413
pirates4,pirates2,34.867503
reservoir_dogs,the_departed,42.272574
reservoir_dogs,the_usual_suspects,39.0625
reservoir_dogs,se7en,26.476039
rogue_one,sw4,38.856077
rogue_one,sw5,29.193671
rogue_one,sw7,28.861695
se7en,the_departed,60.204696
se7en,the_usual_suspects,47.346243
se7en,sw4,30.775859
sw1,sw2,45.705928
sw1,sw4,26.64606
sw1,sw5,25.649575
sw2,sw1,45.705928
sw2,sw4,27.86835
sw2,sw5,27.660987
sw3,sw2,26.353933
sw3,sw1,22.452233
sw3,sw6,17.070673
sw4,sw5,43.58058
sw4,rogue_one,38.856077
sw4,sw6,33.983552
sw5,sw4,43.58058
sw5,sw6,36.648831
sw5,sw7,29.668308
sw6,sw5,36.648831
sw6,sw4,33.983552
sw6,rogue_one,25.356898
sw7,sw4,32.062586
sw7,sw5,29.668308
sw7,rogue_one,28.861695
the_departed,se7en,60.204696
the_departed,reservoir_dogs,42.272574
the_departed,the_usual_suspects,33.26348
the_usual_suspects,se7en,47.346243
the_usual_suspects,reservoir_dogs,39.0625
the_usual_suspects,the_departed,33.26348
