Source,Target,Weight
fargo,reservoir_dogs,0.958745
fargo,the_departed,0.909221
fargo,the_usual_suspects,0.752751
hobbit1,lotr2,1.174066
hobbit1,hobbit3,1.097373
hobbit1,lotr1,0.782996
hobbit3,hobbit1,1.097373
hobbit3,lotr2,1.071858
hobbit3,rogue_one,0.76081
lotr1,lotr2,1.688299
lotr1,lotr3,1.062914
lotr1,sw2,0.807316
lotr2,lotr1,1.688299
lotr2,lotr3,1.284997
lotr2,hobbit1,1.174066
lotr3,lotr2,1.284997
lotr3,lotr1,1.062914
lotr3,sw2,0.848902
pirates1,lotr2,0.813964
pirates1,lotr3,0.79547
pirates1,pirates2,0.78023
pirates2,pirates3,0.941743
pirates2,pirates4,0.941743
pirates2,sw2,0.785966
pirates3,pirates2,0.941743
pirates3,sw4,0.830139
pirates4,pirates2,0.941743
pirates4,sw4,0.830139
reservoir_dogs,the_departed,1.585658
reservoir_dogs,the_usual_suspects,1.398723
reservoir_dogs,fargo,0.958745
rogue_one,sw4,1.33853
rogue_one,sw5,0.973241
rogue_one,sw6,0.957707
se7en,the_departed,1.803518
se7en,the_usual_suspects,1.384917
se7en,sw4,0.977327
sw1,sw2,1.314301
sw1,sw4,1.111226
sw1,sw5,1.002113
sw2,sw1,1.314301
sw2,sw4,1.116
sw2,sw5,1.05118
sw3,sw2,0.949303
sw3,sw1,0.784386
sw3,rogue_one,0.661352
sw4,rogue_one,1.33853
sw4,sw5,1.285035
sw4,sw6,1.170778
sw5,sw4,1.285035
sw5,sw6,1.112221
sw5,sw2,1.05118
sw6,sw4,1.170778
sw6,sw5,1.112221
sw6,rogue_one,0.957707
sw7,sw4,1.030044
sw7,rogue_one,0.926781
sw7,sw2,0.904311
the_departed,se7en,1.803518
the_departed,reservoir_dogs,1.585658
the_departed,the_usual_suspects,1.225034
the_usual_suspects,reservoir_dogs,1.398723
the_usual_suspects,se7en,1.384917
the_usual_suspects,the_departed,1.225034
