Source,Target,Weight
fargo,the_departed,38.032937
fargo,reservoir_dogs,31.008713
fargo,sw7,27.679362
hobbit1,hobbit3,64.813014
hobbit1,rogue_one,43.830813
hobbit1,lotr2,43.38583
hobbit3,hobbit1,64.813014
hobbit3,rogue_one,38.087983
hobbit3,lotr2,25.174966
lotr1,lotr2,61.530889
lotr1,pirates1,45.905252
lotr1,sw2,45.556011
lotr2,lotr3,86.828167
lotr2,lotr1,61.530889
lotr2,pirates1,46.27059
lotr3,lotr2,86.828167
lotr3,pirates1,51.279422
lotr3,pirates3,47.232193
pirates1,pirates2,77.543424
pirates1,pirates3,71.854566
pirates1,pirates4,71.854566
pirates2,pirates1,77.543424
pirates2,pirates3,58.479532
pirates2,pirates4,58.479532
pirates3,pirates1,71.854566
pirates3,pirates2,58.479532
pirates4,pirates1,71.854566
pirates4,pirates2,58.479532
reservoir_dogs,the_departed,46.814288
reservoir_dogs,the_usual_suspects,42.574932
reservoir_dogs,fargo,31.008713
rogue_one,sw7,57.038558
rogue_one,sw4,56.401579
rogue_one,sw5,52.567944
se7en,the_departed,59.378897
se7en,the_usual_suspects,52.742616
se7en,sw4,34.627238
sw1,sw2,107.434465
sw1,sw5,68.068886
sw1,sw4,52.854123
sw2,sw1,107.434465
sw2,sw5,64.292144
sw2,sw6,56.831098
sw3,sw1,24.047132
sw3,sw2,23.13369
sw3,pirates1,22.036625
sw4,sw5,78.382192
sw4,sw7,66.146316
sw4,sw2,56.731151
sw5,sw4,78.382192
sw5,sw1,68.068886
sw5,sw2,64.292144
sw6,sw5,59.234688
sw6,sw2,56.831098
sw6,sw1,52.570708
sw7,sw4,66.146316
sw7,rogue_one,57.038558
sw7,sw5,54.908851
the_departed,se7en,59.378897
the_departed,reservoir_dogs,46.814288
the_departed,the_usual_suspects,39.660506
the_usual_suspects,se7en,52.742616
the_usual_suspects,reservoir_dogs,42.574932
the_usual_suspects,the_departed,39.660506
