Source,Target,Weight
fargo,the_departed,4.438408
fargo,reservoir_dogs,3.701483
fargo,sw7,3.540186
hobbit1,hobbit3,7.577939
hobbit1,rogue_one,5.42897
hobbit1,lotr2,3.971863
hobbit3,hobbit1,7.577939
hobbit3,rogue_one,4.170907
hobbit3,lotr3,2.091337
lotr1,lotr2,7.269872
lotr1,lotr3,6.86983
lotr1,pirates1,6.177377
lotr2,lotr3,12.899065
lotr2,sw1,7.473283
lotr2,lotr1,7.269872
lotr3,lotr2,12.899065
lotr3,lotr1,6.86983
lotr3,pirates1,6.435006
pirates1,pirates2,10.838111
pirates1,pirates3,10.401173
pirates1,pirates4,10.401173
pirates2,pirates1,10.838111
pirates2,pirates3,9.922308
pirates2,pirates4,9.922308
pirates3,pirates1,10.401173
pirates3,pirates2,9.922308
pirates4,pirates1,10.401173
pirates4,pirates2,9.922308
reservoir_dogs,the_usual_suspects,9.12234
reservoir_dogs,the_departed,7.832755
reservoir_dogs,fargo,3.701483
rogue_one,sw7,6.770481
rogue_one,sw4,6.605762
rogue_one,sw5,6.598221
se7en,the_departed,6.679848
se7en,the_usual_suspects,5.859535
se7en,sw4,3.970949
sw1,sw2,12.425447
sw1,sw5,7.81977
sw1,lotr2,7.473283
sw2,sw1,12.425447
sw2,sw6,8.049521
sw2,sw5,7.279822
sw3,pirates1,2.359715
sw3,sw1,2.198677
sw3,lotr3,2.077378
sw4,sw5,11.61872
sw4,sw7,7.484302
sw4,sw2,6.61227
sw5,sw4,11.61872
sw5,sw6,8.557687
sw5,sw7,8.077022
sw6,sw5,8.557687
sw6,sw2,8.049521
sw6,sw1,7.102374
sw7,sw5,8.077022
sw7,sw4,7.484302
sw7,rogue_one,6.770481
the_departed,reservoir_dogs,7.832755
the_departed,se7en,6.679848
the_departed,the_usual_suspects,4.883051
the_usual_suspects,reservoir_dogs,9.12234
the_usual_suspects,se7en,5.859535
the_usual_suspects,the_departed,4.883051
