Source,Target,Weight
fargo,reservoir_dogs,5.922031
fargo,the_departed,5.649047
fargo,the_usual_suspects,4.362983
hobbit1,hobbit3,8.011986
hobbit1,lotr2,6.862099
hobbit1,lotr1,5.079571
hobbit3,hobbit1,8.011986
hobbit3,lotr2,5.357621
hobbit3,rogue_one,4.325559
lotr1,lotr2,9.315237
lotr1,lotr3,6.369711
lotr1,hobbit1,5.079571
lotr2,lotr3,10.073334
lotr2,lotr1,9.315237
lotr2,hobbit1,6.862099
lotr3,lotr2,10.073334
lotr3,lotr1,6.369711
lotr3,hobbit1,4.577728
pirates1,pirates3,8.001856
pirates1,pirates4,8.001856
pirates1,pirates2,7.87569
pirates2,pirates1,7.87569
pirates2,pirates3,7.50638
pirates2,pirates4,7.50638
pirates3,pirates1,8.001856
pirates3,pirates2,7.50638
pirates4,pirates1,8.001856
pirates4,pirates2,7.50638
reservoir_dogs,the_departed,9.967605
reservoir_dogs,the_usual_suspects,8.723644
reservoir_dogs,fargo,5.922031
rogue_one,sw4,8.869652
rogue_one,sw5,6.480083
rogue_one,sw7,6.323591
se7en,the_departed,14.416492
se7en,the_usual_suspects,10.756505
se7en,sw4,6.940107
sw1,sw2,10.189318
sw1,sw4,5.924136
sw1,sw5,5.645794
sw2,sw1,10.189318
sw2,sw4,6.234025
sw2,sw5,6.138321
sw3,sw2,5.658893
sw3,sw1,4.834351
sw3,sw6,3.759667
sw4,sw5,9.593799
sw4,rogue_one,8.869652
sw4,sw6,7.606009
sw5,sw4,9.593799
sw5,sw6,8.209641
sw5,sw7,6.486809
sw6,sw5,8.209641
sw6,sw4,7.606009
sw6,rogue_one,5.661552
sw7,sw4,7.021239
sw7,sw5,6.486809
sw7,se7en,6.329995
the_departed,se7en,14.416492
the_departed,reservoir_dogs,9.967605
the_departed,the_usual_suspects,7.333905
the_usual_suspects,se7en,10.756505
the_usual_suspects,reservoir_dogs,8.723644
the_usual_suspects,the_departed,7.333905
